The ^ati++++=The
United ^np++++=United
States ^nns++++=States
Food ^nn++++=Food
and ^cc++++=and
Drug ^nn++++=Drug
Administration ^nn++++=Administration
( ^zz++++=(FDA)
fda ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
defines ^vbz++++=defines
an ^at++++=an
N95 ^np+++??+=N95
respirator ^nn+++??+=respirator
mask ^nn++++=mask
as ^in++++=as
a ^at++++=a
respiratory ^jj+atrb+++=respiratory
protective ^jj+atrb+++=protective
device ^nn++++=device
engineered ^vwbn+++xvbn+=engineered
to ^to++++=to
provide ^vbi+vsua+++=provide
a ^at++++=a
close ^jj+atrb+++=close
facial ^jj+atrb+++=facial
fit ^nn++++=fit
and ^cc++++=and
highly ^rb+amp+++=highly
efficient ^jj+atrb+++=efficient
filtration ^nn++++=filtration
of ^in++++=of
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition
to ^to++++=to
blocking ^vbg+++xvbg+=blocking
splashes ^nns++++=splashes,
, ^zz++++=EXTRAWORD
sprays ^nns++++=sprays,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
large ^jj+atrb+++=large
droplets ^nns++++=droplets,
, ^zz++++=EXTRAWORD
the ^ati++++=the
N95 ^np+++??+=N95
respirator ^nn+++??+=respirator
is ^vbz+bez+aux++=is
designed ^vpsv++agls+xvbnx+=designed
to ^to+vcmp+++=to
reduce ^vbi++++=reduce
the ^ati++++=the
inhalation ^nn++++=inhalation
of ^in++++=of
small ^jj+atrb+++=small
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
the ^ati++++=the
overall ^jjb+atrb+++=overall
effectiveness ^nn++++=effectiveness
of ^in++++=of
these ^dt+dem+++=these
respirators ^nns+++??+=respirators
remains ^nns++++=remains
a ^at++++=a
subject ^nn++++=subject
of ^in++++=of
ongoing ^nn+++??+=ongoing
evaluation ^nn++++=evaluation,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
currently ^rb++splt++=currently
regarded ^vpsv++agls+xvbnx+=regarded
as ^ql++++=as
the ^ati++++=the
most ^ql+emph+++=most
effective ^jj+atrb+++=effective
available ^jj+atrb+++=available
method ^nn++++=method
for ^in++++=for
reducing ^jj+atrb+++=reducing
exposure ^nn++++=exposure
to ^in++++=to
highly ^rb+amp+++=highly
infectious ^vb++++=infectious
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles.
. ^zz++++=EXTRAWORD
