The ^ati++++=The
survey ^nn++++=survey
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
anonymously ^nn+++??+=anonymously,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
database ^nn++++=database
contained ^vbd+++xvbn+=contained
no ^at++++=no
information ^vb++++=information
that ^tht+vcmp+subj++=that
could ^md+pos+++=could
enable ^vb++++=enable
the ^ati++++=the
identification ^nn++++=identification
of ^in++++=of
participants ^nns++++=participants.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
analysis ^nn++++=analysis
did ^vbd+dod+aux++=did
not ^xnot++not++=not
pose ^vb++++=pose
an ^at++++=an
ethical ^jj+atrb+++=ethical
risk ^nn++++=risk,
, ^zz++++=EXTRAWORD
as ^ql++++=as
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
access ^nn++++=access
to ^in++++=to
confidential ^jj+atrb+++=confidential
data ^nns++++=data.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
authors ^nns++++=authors
( ^zz++++=(LBB
lbb ^nn+++??+=EXTRAWORD
and ^cc++++=and
Emh ^np+++??+=EMH)
) ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
involved ^vpsv++agls+xvbnx+=involved
in ^in++++=in
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
the ^ati++++=the
three ^cd++++=three
scales ^nns++++=scales
during ^in++++=during
the ^ati++++=the
survey ^nn++++=survey
design ^nn++++=design
phase ^nn++++=phase.
. ^zz++++=EXTRAWORD
