The ^ati++++=The
Ganodermataceae ^np+++??+=Ganodermataceae
family ^nn++++=family
is ^vbz+bez+vrb++=is
of ^in++++=of
significant ^jj+atrb+++=significant
importance ^nn++++=importance
in ^in++++=in
maintaining ^xvbg+++xvbg+=maintaining
trophic ^nn+++??+=trophic
balance ^nn++++=balance
within ^in++++=within
ecosystems ^nns+++??+=ecosystems,
, ^zz++++=EXTRAWORD
primarily ^rb+down+++=primarily
through ^in++++=through
its ^pp$+it+++=its
role ^nn++++=role
in ^in++++=in
nutrient ^nn++++=nutrient
cycling ^vwbg+++xvbg+=cycling
by ^in++++=by
causing ^xvbg+++xvbg+=causing
white ^jj+atrb+++=white
rot ^nn++++=rot
in ^in++++=in
woody ^nn+++??+=woody
tissues ^nns++++=tissues
( ^zz++++=(Ryvarden
ryvarden ^nn+++??+=EXTRAWORD
2004 ^cd++++=2004).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Species ^nns++++=Species
within ^in++++=within
this ^dt+dem+++=this
family ^nn++++=family
possess ^vb++++=possess
recognized ^vbd+vprv++xvbn+=recognized
economic ^jj+atrb+++=economic
and ^cc+phrs+++=and
medicinal ^jj+atrb+++=medicinal
value ^nn++++=value,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
are ^vb+ber+vrb++=are
notable ^jj+atrb+++=notable
sources ^nns++++=sources
of ^in++++=of
bioactive ^nn+++??+=bioactive
compounds ^nns++++=compounds
that ^tht+rel+subj++=that
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
extensively ^rb++splt++=extensively
studied ^vpsv++agls+xvbn+=studied
for ^in++++=for
biotechnological ^nn+++??+=biotechnological
applications ^nns++++=applications
( ^zz++++=(Zjawiony
zjawiony ^nn+++??+=EXTRAWORD
2004 ^cd++++=2004,
, ^zz++++=EXTRAWORD
Tseng ^np+++??+=Tseng
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008,
, ^zz++++=EXTRAWORD
wang ^np++++=Wang
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
