The ^ati++++=The
results ^nns++++=results
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
the ^ati++++=the
social ^jj+atrb+++=social
distancing ^nn+++??+=distancing
strategies ^nns+++??+=strategies
( ^zz++++=(SDS)
sds ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
implemented ^vbd+++xvbn+=implemented
in ^in++++=in
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
City ^nn++++=City
and ^cc++++=and
State ^nn++++=State
were ^vbd+bed+vrb++=were
effective ^jj+pred+++=effective
in ^in++++=in
delaying ^xvbg+++xvbg+=delaying
the ^ati++++=the
increase ^nn++++=increase
in ^in++++=in
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
cases ^nns++++=cases.
. ^zz++++=EXTRAWORD
Analysis ^nn++++=Analysis
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
series ^nn++++=series
data ^nns++++=data
enabled ^vbd+++xvbn+=enabled
the ^ati++++=the
identification ^nn++++=identification
of ^in++++=of
distinct ^jj+atrb+++=distinct
epidemiological ^nn+++??+=epidemiological
trends ^nns++++=trends
across ^in+pl+++=across
different ^jj+atrb+++=different
regions ^nns++++=regions,
, ^zz++++=EXTRAWORD
supporting ^vbg+++xvbg+=supporting
the ^ati++++=the
potential ^nn++++=potential
for ^in++++=for
region ^nn++++=region-specific
- ^zz++++=EXTRAWORD
specific ^jj+atrb+++=EXTRAWORD
interventions ^nns++++=interventions.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
a ^at++++=a
death ^nn++++=death-oriented
- ^zz++++=EXTRAWORD
oriented ^nn+++??+=EXTRAWORD
time ^nn++++=time
series ^nn++++=series
allowed ^vwbn+++xvbn+=allowed
for ^in+ppvb+++=for
the ^ati++++=the
assessment ^nn++++=assessment
of ^in++++=of
the ^ati++++=the
impact ^nn++++=impact
of ^in++++=of
Sds ^np+++??+=SDS
in ^in++++=in
conjunction ^nn++++=conjunction
with ^in++++=with
the ^ati++++=the
Social ^jj+atrb+++=Social
Isolation ^nn++++=Isolation
Index ^nn++++=Index
( ^zz++++=(SII)
sii ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
adopted ^vprf+++xvbn+=adopted
in ^in++++=in
the ^ati++++=the
state ^nn++++=state,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
facilitated ^vbd+++xvbn+=facilitated
a ^at++++=a
preliminary ^jj+atrb+++=preliminary
estimation ^nn++++=estimation
of ^in++++=of
the ^ati++++=the
sii ^np++++=SII
threshold ^nn++++=threshold
necessary ^jj++++=necessary
to ^to+jcmp+++=to
prevent ^vb++++=prevent
further ^jjb+atrb+++=further
disease ^nn++++=disease
transmission ^nn++++=transmission.
. ^zz++++=EXTRAWORD
