The ^ati++++=The
first ^od++++=first
case ^nn++++=case
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
was ^vbd+bedz+aux++=was
reported ^vpsv++agls+xvbnx+=reported
in ^in++++=in
December ^nr++++=December
2019 ^cd++++=2019
in ^in++++=in
Wuhan ^np+++??+=Wuhan,
, ^zz++++=EXTRAWORD
China ^np++++=China
[ ^zz++++=[2].
2 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
the ^ati++++=the
initial ^jj+atrb+++=initial
cases ^nns++++=cases
were ^vbd+bed+aux++=were
documented ^vpsv++agls+xvbnx+=documented
in ^in++++=in
February ^nr++++=February
2020 ^cd++++=2020
[ ^zz++++=[3].
3 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
To ^to++++=To
mitigate ^vbi++++=mitigate
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
the ^ati++++=the
pandemic ^nn+++??+=pandemic,
, ^zz++++=EXTRAWORD
social ^jj+atrb+++=social
distancing ^nn+++??+=distancing
was ^vbd+bedz+aux++=was
widely ^rb++splt++=widely
implemented ^vpsv++agls+xvbnx+=implemented
as ^ql++++=as
a ^at++++=a
non ^&fw++++=non-pharmaceutical
- ^zz++++=EXTRAWORD
pharmaceutical ^jj+atrb+++=EXTRAWORD
intervention ^nn++++=intervention.
. ^zz++++=EXTRAWORD
Additional ^jj++++=Additional
measures ^vbz++++=measures
included ^vprf+++xvbn+=included
the ^ati++++=the
closure ^nn++++=closure
of ^in++++=of
educational ^jj+atrb+++=educational
institutions ^nns++++=institutions
at ^rb++++=at
all ^abn++++=all
levels ^nns++++=levels,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
suspension ^nn++++=suspension
of ^in++++=of
operations ^nns++++=operations
in ^in++++=in
restaurants ^nns++++=restaurants,
, ^zz++++=EXTRAWORD
offices ^nns++++=offices,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commercial ^jj+atrb+++=commercial
establishments ^nns++++=establishments,
, ^zz++++=EXTRAWORD
among ^in++++=among
other ^ap++++=other
actions ^nns++++=actions.
. ^zz++++=EXTRAWORD
