The ^ati++++=The
use ^nn++++=use
of ^in++++=of
face ^nn++++=face
masks ^vbz++++=masks
has ^vbz+hvz+aux++=has
become ^vprf+++xvbn+=become
widespread ^jj+atrb+++=widespread
globally ^nn+++??+=globally.
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
disposable ^jj+atrb+++=disposable
N95 ^np+++??+=N95
respirators ^nns+++??+=respirators
and ^cc++++=and
medical ^jj+atrb+++=medical
masks ^nns++++=masks
are ^vb+ber+aux++=are
worn ^vpsv++by+xvbnx+=worn
by ^in++++=by
healthcare ^nn+++??+=healthcare
workers ^nns++++=workers
for ^in++++=for
self ^nn++++=self-protection;
- ^zz++++=EXTRAWORD
protection ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
these ^dt+pdem+++=these
masks ^vbz++++=masks
serve ^vb++++=serve
different ^jj+atrb+++=different
purposes ^nns++++=purposes.
. ^zz++++=EXTRAWORD
N95 ^np+++??+=N95
respirators ^nns+++??+=respirators
are ^vb+ber+aux++=are
designed ^vpsv++agls+xvbnx+=designed
to ^to+vcmp+++=to
protect ^vbi++++=protect
the ^ati++++=the
wearer ^nn++++=wearer
by ^in++++=by
filtering ^xvbg+++xvbg+=filtering
out ^rp+pl+++=out
small ^jj+atrb+++=small
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles
and ^cc++++=and
must ^md+nec+++=must
meet ^vb++++=meet
specific ^jj+atrb+++=specific
filtration ^nn++++=filtration
standards ^nns++++=standards
while ^cs+sub+++=while
fitting ^jj+++xvbg+=fitting
tightly ^rb++++=tightly
to ^in++++=to
the ^ati++++=the
face ^nn++++=face
to ^in++++=to
minimize ^nn+++??+=minimize
facial ^jj+atrb+++=facial
seal ^nn++++=seal
leakage ^nn++++=leakage.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
medical ^jj+atrb+++=medical
masks ^nns++++=masks
are ^vb+ber+aux++=are
primarily ^rb+down+splt++=primarily
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
prevent ^vbi++++=prevent
the ^ati++++=the
transmission ^nn++++=transmission
of ^in++++=of
microorganisms ^nns+++??+=microorganisms
from ^in++++=from
the ^ati++++=the
wearer ^nn++++=wearer
to ^in++++=to
the ^ati++++=the
patient ^nn++++=patient,
, ^zz++++=EXTRAWORD
fit ^nn++++=fit
the ^ati++++=the
face ^nn++++=face
loosely ^rb+cnj+++=loosely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+aux++=do
not ^xnot++not++=not
reliably ^rb++++=reliably
prevent ^vb++++=prevent
the ^ati++++=the
inhalation ^nn++++=inhalation
of ^in++++=of
small ^jj+atrb+++=small
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles
[ ^zz++++=[10].
10 ^cd++++=EXTRAWORD
]. ^nn++++=EXTRAWORD
