The ^ati++++=The
declaration ^nn++++=declaration
of ^in++++=of
a ^at++++=a
pandemic ^nn++++=pandemic
caused ^vwbn+++xvbn+=caused
by ^in++++=by
the ^ati++++=the
novel ^nn++++=novel
coronavirus ^nns+++??+=coronavirus
was ^vbd+bedz+aux++=was
made ^vpsv++by+xvbnx+=made
by ^in++++=by
Tedros ^np+++??+=Tedros
Adhanom ^np+++??+=Adhanom
Ghebreyesus ^np+++??+=Ghebreyesus
on ^in++++=on
March ^nr++++=March
11 ^cd++++=11,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020.
. ^zz++++=EXTRAWORD
Since ^in++++=Since
that ^dt+dem+++=that
time ^nn++++=time,
, ^zz++++=EXTRAWORD
the ^ati++++=the
global ^jj+atrb+++=global
scientific ^jj+atrb+++=scientific
community ^nn++++=community
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
actively ^rb++splt++=actively
engaged ^vpsv++agls+xvbn+=engaged
in ^in++++=in
efforts ^nns++++=efforts
to ^to+ncmp+++=to
combat ^vbi++++=combat
both ^abx++++=both
the ^ati++++=the
virus ^nn++++=virus
and ^cc++++=and
the ^ati++++=the
associated ^jj+atrb++xvbn+=associated
disease ^nn++++=disease.
. ^zz++++=EXTRAWORD
Due ^jj+cmpx+++=Due
to ^to+jcmp+++=to
the ^ati++++=the
multidisciplinary ^nn+++??+=multidisciplinary
nature ^nn++++=nature
of ^in++++=of
the ^ati++++=the
challenges ^nn++++=challenges
posed ^vwbn+++xvbn+=posed
by ^in++++=by
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn+++??+=pandemic,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
encompass ^vbz+++??+=encompass
both ^abx++++=both
basic ^jj++++=basic
and ^cc+phrs+++=and
applied ^jj+atrb++xvbn+=applied
scientific ^jj+atrb+++=scientific
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
researchers ^nns+++??+=researchers
from ^in++++=from
a ^at++++=a
wide ^jj+atrb+++=wide
range ^nn++++=range
of ^in++++=of
disciplines ^nns++++=disciplines
have ^vb+hv+aux++=have
concentrated ^vprf+++xvbnx+=concentrated
their ^pp$+pp3+++=their
efforts ^nns++++=efforts
on ^in++++=on
identifying ^xvbg+++xvbg+=identifying
effective ^jj+atrb+++=effective
treatments ^nns++++=treatments
and ^cc++++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
possible ^jj++++=possible,
, ^zz++++=EXTRAWORD
developing ^vbg+++xvbg+=developing
a ^at++++=a
vaccine ^nn++++=vaccine
capable ^jj++++=capable
of ^in++++=of
providing ^xvbg+++xvbg+=providing
immunity ^nn++++=immunity.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
the ^ati++++=the
current ^jj+atrb+++=current
state ^nn++++=state
of ^in++++=of
research ^nn++++=research
in ^in++++=in
this ^dt+dem+++=this
area ^nn++++=area
may ^md+pos+++=may
be ^vb+be+vrb++=be
advanced ^jj+pred+++=advanced
by ^in++++=by
studies ^nns++++=studies
of ^in++++=of
this ^dt+dem+++=this
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
