The ^ati++++=The
Brazilian ^jj+atrb+++=Brazilian
government ^nn++++=government
enacted ^vbd+++xvbn+=enacted
Law ^nn++++=Law
13,987 ^cd++++=13,987/20
to ^to++++=to
ensure ^vbi+vprv+++=ensure
the ^ati++++=the
distribution ^nn++++=distribution
of ^in++++=of
food ^nn++++=food
to ^in++++=to
families ^nns++++=families
of ^in++++=of
public ^jj+atrb+++=public
school ^nn++++=school
students ^nns++++=students
aged ^jj++++=aged
zero ^cd++++=zero
to ^to++++=to
seventeen ^cd++++=seventeen
years ^nns++++=years
whose ^whp+rel+obj++=whose
classes ^nns++++=classes
were ^vbd+bed+aux++=were
suspended ^vpsv++agls+xvbnx+=suspended
during ^in++++=during
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn+++??+=pandemic,
, ^zz++++=EXTRAWORD
utilizing ^nn+++??+=utilizing
the ^ati++++=the
National ^jj+atrb+++=National
School ^nn++++=School
Feeding ^vwbg+++xvbg+=Feeding
Program ^np+++??+=Program
( ^zz++++=(PNAE)
pnae ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
[ ^zz++++=[12].
12 ^cd++++=EXTRAWORD
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
limited ^jj+atrb+++=limited
evidence ^nn++++=evidence
regarding ^in++++=regarding
the ^ati++++=the
effectiveness ^nn++++=effectiveness
of ^in++++=of
these ^dt+dem+++=these
measures ^nns++++=measures.
. ^zz++++=EXTRAWORD
