The ^ati++++=The
conductivity ^nn++++=conductivity
values ^nns++++=values
observed ^vbd+++xvbn+=observed
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
were ^vbd+bed+vrb++=were
generally ^rb+down+++=generally
low ^jj+pred+++=low,
, ^zz++++=EXTRAWORD
ranging ^vbg+++xvbg+=ranging
from ^in++++=from
0.043 ^nn+++??+=0.043
to ^in++++=to
0.057 ^nn+++??+=0.057
S ^zz++++=S
cm ^nnu++++=cm
. ^zz++++=.
Dissolved ^xvbn+++xvbn+=Dissolved
oxygen ^nn++++=oxygen
concentrations ^nns++++=concentrations
were ^vbd+bed+aux++=were
anticipated ^vpsv++agls+xvbnx+=anticipated
to ^to++++=to
be ^vbi++vrb++=be
high ^jj+pred+++=high,
, ^zz++++=EXTRAWORD
as ^ql++++=as
most ^ql+emph+++=most
sampling ^nn++++=sampling
sites ^nns++++=sites
consisted ^vbd+++xvbn+=consisted
of ^in++++=of
lotic ^nn+++??+=lotic
environments ^nns++++=environments,
, ^zz++++=EXTRAWORD
with ^in+cmpx+++=with
the ^in"++++=the
exception ^in"++++=exception
of ^in"++++=of
Po ^np++++=Po
o ^zz++++=o
das ^&fw++++=das
Antas ^np+++??+=Antas,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
a ^at++++=a
lentic ^nn+++??+=lentic
system ^nn++++=system.
. ^zz++++=EXTRAWORD
Measured ^jj+atrb++xvbn+=Measured
dissolved ^jj+atrb++xvbn+=dissolved
oxygen ^nn++++=oxygen
levels ^nns++++=levels
ranged ^vbd+++xvbn+=ranged
from ^in++++=from
6.73 ^cd++++=6.73
to ^to++++=to
10.45 ^cd++++=10.45
mg ^nnu++++=mg
O ^zz++++=O
( ^zz++++=(Table
table ^nn++++=EXTRAWORD
1 ^zz++++=1).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
conductivity ^nn++++=conductivity
and ^cc++++=and
dissolved ^jj+atrb++xvbn+=dissolved
oxygen ^nn++++=oxygen
values ^nns++++=values
recorded ^vbd+++xvbn+=recorded
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
than ^in++++=than
those ^dt+dem+++=those
reported ^jj+++xvbn+=reported
in ^in++++=in
previous ^jj+atrb+++=previous
research ^nn++++=research
conducted ^vbd+++xvbn+=conducted
in ^in++++=in
the ^ati++++=the
Atlantic ^np++++=Atlantic
rainforest ^nn+++??+=rainforest.
. ^zz++++=EXTRAWORD
For ^in++++=For
example ^nn++++=example,
, ^zz++++=EXTRAWORD
Nascimento ^np+++??+=Nascimento
( ^zz++++=(2007)
2007 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbd+vpub++xvbn+=reported
conductivity ^nn++++=conductivity
values ^nns++++=values
between ^in++++=between
0.02 ^nn+++??+=0.02
and ^cc++++=and
0.03 ^nn+++??+=0.03
S ^zz++++=S
cm ^nnu++++=cm
and ^cc++++=and
dissolved ^jj+atrb++xvbn+=dissolved
oxygen ^nn++++=oxygen
concentrations ^nns++++=concentrations
ranging ^vwbg+++xvbg+=ranging
from ^in++++=from
5.1 ^cd++++=5.1
to ^to++++=to
7.8 ^cd++++=7.8
mg ^nnu++++=mg
o ^zz++++=O
in ^in++++=in
the ^ati++++=the
parque ^np++++=Parque
estadual ^np++++=Estadual
da ^np++++=da
cantareira ^np++++=Cantareira.
. ^zz++++=EXTRAWORD
