The ^ati++++=The
territory ^nn++++=territory
of ^in++++=of
Santa ^&fw++++=Santa
Catarina ^np+++??+=Catarina
is ^vbz+bez+vrb++=is
characterized ^nn+++??+=characterized
by ^in++++=by
a ^at++++=a
humid ^jj+atrb+++=humid
subtropical ^jj+atrb+++=subtropical
climate ^nn++++=climate,
, ^zz++++=EXTRAWORD
with ^in++++=with
either ^dtx++++=either
hot ^jj+atrb+++=hot
or ^cc+phrs+++=or
mild ^jj+atrb+++=mild
summers ^nns++++=summers
depending ^vwbg+++xvbg+=depending
on ^in++++=on
the ^ati++++=the
region ^nn++++=region.
. ^zz++++=EXTRAWORD
Hot ^jj+atrb+++=Hot
summers ^nns++++=summers
are ^vb+ber+aux++=are
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
the ^ati++++=the
coastal ^jj+atrb+++=coastal
lowlands ^nns+++??+=lowlands,
, ^zz++++=EXTRAWORD
parts ^nns++++=parts
of ^in++++=of
the ^ati++++=the
lower ^jjr+atrb+++=lower
altitude ^nn++++=altitude
plateau ^nn++++=plateau,
, ^zz++++=EXTRAWORD
the ^ati++++=the
far ^rb+pl+++=far
west ^np+pl+++=west,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Uruguay ^np+++??+=Uruguay
River ^nn++++=River
valley ^nn++++=valley,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
average ^jj+atrb+++=average
annual ^jj+atrb+++=annual
temperature ^nn++++=temperature
is ^vbz+bez+vrb++=is
approximately ^rb+down+++=approximately
20 ^cd++++=20
C ^zz++++=C
and ^cc++++=and
annual ^jj+atrb+++=annual
rainfall ^nn++++=rainfall
reaches ^nns++++=reaches
1,500 ^cd++++=1,500
mm ^nnu++++=mm.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
mild ^jj+atrb+++=mild
summers ^nns++++=summers
occur ^vb++++=occur
in ^in++++=in
the ^ati++++=the
remaining ^jj+atrb++xvbg+=remaining
areas ^nns++++=areas
of ^in++++=of
the ^ati++++=the
plateau ^nn++++=plateau,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
average ^jj+atrb+++=average
annual ^jj+atrb+++=annual
temperature ^nn++++=temperature
is ^vbz+bez+vrb++=is
around ^rp++++=around
15 ^cd++++=15
C ^zz++++=C,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
are ^vb+ber+aux++=are
marked ^vpsv++agls+xvbnx+=marked
differences ^nns++++=differences
between ^in++++=between
winter ^nn++++=winter
and ^cc++++=and
summer ^nn++++=summer
temperatures ^nns++++=temperatures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
precipitation ^nn++++=precipitation
patterns ^nns++++=patterns
are ^vb+ber+vrb++=are
similar ^jj+pred+++=similar
to ^in++++=to
those ^dt+dem+++=those
in ^in++++=in
the ^ati++++=the
previously ^rb+tm+++=previously
mentioned ^vbn+vpub++xvbn+=mentioned
regions ^nns++++=regions,
, ^zz++++=EXTRAWORD
with ^in++++=with
some ^dti++++=some
precipitation ^nn++++=precipitation
occurring ^vwbg+++xvbg+=occurring
as ^ql++++=as
frost ^np++++=frost
or ^cc++++=or
snow ^nn++++=snow.
. ^zz++++=EXTRAWORD
Monthly ^jj+atrb+++=Monthly
rainfall ^nn++++=rainfall
in ^in++++=in
Santa ^&fw++++=Santa
Catarina ^np+++??+=Catarina
varies ^vbz++++=varies,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
highest ^jjt+atrb+++=highest
values ^nns++++=values
recorded ^vbd+++xvbn+=recorded
in ^in++++=in
the ^ati++++=the
northern ^jj+atrb+++=northern
coastal ^jj+atrb+++=coastal
region ^nn++++=region
between ^in++++=between
October ^nr++++=October
and ^cc++++=and
March ^nn++++=March,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
precipitation ^nn++++=precipitation
levels ^nns++++=levels
are ^vb+ber+aux++=are
found ^vbd+vprv++xvbn+=found
on ^in++++=on
the ^ati++++=the
southern ^jj+atrb+++=southern
coast ^nn++++=coast.
. ^zz++++=EXTRAWORD
