The ^ati++++=The
host ^nn++++=host
immune ^jj+atrb+++=immune
response ^nn++++=response
to ^in++++=to
viral ^jj+atrb++??+=viral
infection ^nn++++=infection
is ^vbz+bez+vrb++=is
a ^at++++=a
critical ^jj+atrb+++=critical
factor ^nn++++=factor
in ^in++++=in
the ^ati++++=the
pathogenesis ^nns+++??+=pathogenesis
of ^in++++=of
Covid ^np+++??+=COVID-19.
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Sars ^np+++??+=SARS-CoV-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
infection ^nn++++=infection
induces ^vbz++++=induces
the ^ati++++=the
secretion ^nn+++??+=secretion
of ^in++++=of
several ^ap++++=several
cytokines ^nns+++??+=cytokines
and ^cc++++=and
chemokines ^nns+++??+=chemokines,
, ^zz++++=EXTRAWORD
including ^in++++=including
Ifn ^np+++??+=IFN,
, ^zz++++=EXTRAWORD
Il ^&fw++++=IL-1
- ^zz++++=EXTRAWORD
1 ^zz++++=EXTRAWORD
, ^zz++++=,
Il ^&fw++++=IL-4,
- ^zz++++=EXTRAWORD
4 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Il ^&fw++++=IL-10,
- ^zz++++=EXTRAWORD
10 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Ip ^np+++??+=IP-10,
- ^zz++++=EXTRAWORD
10 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mcp ^np+++??+=MCP-1
- ^zz++++=EXTRAWORD
1 ^zz++++=EXTRAWORD
( ^zz++++=(Huang
huang ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Patients ^nns++++=Patients
requiring ^vwbg+++xvbg+=requiring
intensive ^jj+atrb+++=intensive
care ^nn++++=care
exhibit ^vb++++=exhibit
elevated ^vbd+++xvbn+=elevated
levels ^nns++++=levels
of ^in++++=of
Il ^&fw++++=IL-2,
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Il ^&fw++++=IL-7,
- ^zz++++=EXTRAWORD
7 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gcsf ^np+++??+=GCSF,
, ^zz++++=EXTRAWORD
Ip ^np+++??+=IP-10,
- ^zz++++=EXTRAWORD
10 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mcp ^np+++??+=MCP-1,
- ^zz++++=EXTRAWORD
1 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mip ^np+++??+=MIP-1A,
- ^zz++++=EXTRAWORD
1a ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Tnf ^np+++??+=TNF,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
cytokine ^nn+++??+=cytokine
storm ^nn++++=storm
and ^cc++++=and
an ^at++++=an
exacerbated ^jj+atrb++xvbn+=exacerbated
inflammatory ^jj+atrb+++=inflammatory
response ^nn++++=response
( ^zz++++=(Huang
huang ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Sars ^np+++??+=SARS-CoV
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
is ^vbz+bez+vrb++=is
capable ^jj+pred+++=capable
of ^in++++=of
infecting ^nn+++??+=infecting
not ^xnot++not++=not
only ^rb+down+++=only
alveolar ^vb+++??+=alveolar
epithelial ^nn+++??+=epithelial
cells ^nns++++=cells
but ^cc++++=but
also ^rb++++=also
vascular ^nn+++??+=vascular
endothelial ^nn+++??+=endothelial
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
macrophages ^nns+++??+=macrophages,
, ^zz++++=EXTRAWORD
monocytes ^nns+++??+=monocytes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lymphocytes ^nns+++??+=lymphocytes.
. ^zz++++=EXTRAWORD
Rapid ^jj+atrb+++=Rapid
viral ^nn+++??+=viral
replication ^nn+++??+=replication
can ^md+pos+++=can
result ^vb++++=result
in ^in++++=in
endothelial ^nn+++??+=endothelial
cell ^nn++++=cell
damage ^nn++++=damage
and ^cc++++=and
increased ^vbd+++xvbn+=increased
vascular ^nn+++??+=vascular
permeability ^nn++++=permeability,
, ^zz++++=EXTRAWORD
leading ^jj+++xvbg+=leading
to ^in++++=to
the ^ati++++=the
release ^nn++++=release
of ^in++++=of
pro ^nn++++=pro-inflammatory
- ^zz++++=EXTRAWORD
inflammatory ^jj+atrb+++=EXTRAWORD
cytokines ^nns+++??+=cytokines.
. ^zz++++=EXTRAWORD
Host ^nn++++=Host
seroconversion ^nn+++??+=seroconversion
results ^nns++++=results
in ^in++++=in
the ^ati++++=the
production ^nn++++=production
of ^in++++=of
Igg ^np+++??+=IgG
antibodies ^nns++++=antibodies
against ^in++++=against
the ^ati++++=the
S ^zz++++=S
protein ^nn++++=protein,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
may ^md+pos+++=may
facilitate ^vb++++=facilitate
the ^ati++++=the
accumulation ^nn++++=accumulation
of ^in++++=of
proinflammatory ^nn+++??+=proinflammatory
monocytes ^nns+++??+=monocytes
and ^cc++++=and
macrophages ^nns+++??+=macrophages,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
release ^nn++++=release
of ^in++++=of
Mcp ^np+++??+=MCP-1
- ^zz++++=EXTRAWORD
1 ^zz++++=EXTRAWORD
and ^cc++++=and
Il ^&fw++++=IL-8,
- ^zz++++=EXTRAWORD
8 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
factors ^nns++++=factors
that ^tht+rel+subj++=that
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
severe ^jj+atrb+++=severe
lung ^nn++++=lung
injury ^nn++++=injury
( ^zz++++=(Fu
fu ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Effective ^jj+atrb+++=Effective
viral ^nn+++??+=viral
clearance ^nn++++=clearance
requires ^vbz++++=requires
the ^ati++++=the
activation ^nn+++??+=activation
of ^in++++=of
both ^abx++++=both
innate ^jj++++=innate
and ^cc+phrs+++=and
adaptive ^jj+atrb++??+=adaptive
immune ^jj+atrb+++=immune
responses ^nns++++=responses.
. ^zz++++=EXTRAWORD
Ifnand ^np+++??+=IFNand
Il ^&fw++++=IL-6
- ^zz++++=EXTRAWORD
6 ^zz++++=EXTRAWORD
play ^nn++++=play
roles ^nns++++=roles
in ^in++++=in
neutrophil ^nn+++??+=neutrophil
recruitment ^nn++++=recruitment
and ^cc++++=and
the ^ati++++=the
transition ^nn++++=transition
to ^in++++=to
adaptive ^jj+atrb++??+=adaptive
immunity ^nn++++=immunity;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
excessive ^jj++++=excessive
Il ^&fw++++=IL-6
- ^zz++++=EXTRAWORD
6 ^zz++++=EXTRAWORD
levels ^nns++++=levels
and ^cc++++=and
reduced ^xvbn+++xvbn+=reduced
Ifnexpression ^np+++??+=IFNexpression
may ^md+pos+++=may
lead ^vb++++=lead
to ^to++++=to
decreased ^vbi++++=decreased
numbers ^nns++++=numbers
of ^in++++=of
Cd4 ^np+++??+=CD4+,
+ ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Cd8 ^np+++??+=CD8+,
+ ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Nk ^np+++??+=NK
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
implicated ^vpsv++agls+xvbnx+=implicated
in ^in++++=in
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
cytokine ^nn+++??+=cytokine
storm ^nn++++=storm
( ^zz++++=(Lagunas
lagunas ^nns++++=EXTRAWORD
rangel ^np++++=Rangel
and ^cc++++=and
ch ^nn++++=Ch
vez ^nn++++=vez
valencia ^np++++=Valencia
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
