A ^at++++=A
total ^nn++++=total
of ^in++++=of
266 ^cd++++=266
articles ^nns++++=articles
authored ^nn+++??+=authored
by ^in++++=by
individuals ^nns++++=individuals
affiliated ^vbd+++xvbn+=affiliated
with ^in++++=with
at ^in++++=at
least ^ql++++=least
one ^cd1++++=one
Peruvian ^np+++??+=Peruvian
institution ^nn++++=institution
were ^vbd+bed+aux++=were
identified ^vpsv++agls+xvbnx+=identified
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
Supplementary ^jj+atrb+++=Supplementary
Information ^nn++++=Information
6 ^zz++++=6).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
results ^nns++++=results
were ^vbd+bed+vrb++=were
consistent ^jj+pred+++=consistent
with ^in++++=with
previous ^jj+atrb+++=previous
findings ^nns++++=findings,
, ^zz++++=EXTRAWORD
with ^in++++=with
Upch ^np+++??+=UPCH,
, ^zz++++=EXTRAWORD
Unmsm ^np+++??+=UNMSM,
, ^zz++++=EXTRAWORD
Unalm ^np+++??+=UNALM,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ins ^nns++++=INS
being ^vwbg+beg++xvbg+=being
the ^ati++++=the
most ^ql+emph+++=most
frequently ^rb++++=frequently
represented ^xvbn+++xvbn+=represented
institutions ^nns++++=institutions.
. ^zz++++=EXTRAWORD
Collaborative ^np+++??+=Collaborative
research ^nn++++=research
was ^vbd+bedz+aux++=was
primarily ^rb+down+splt++=primarily
conducted ^vpsv++agls+xvbnx+=conducted
with ^in++++=with
institutions ^nns++++=institutions
from ^in++++=from
the ^ati++++=the
United ^np++++=United
States ^nns++++=States,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
the ^ati++++=the
United ^np++++=United
Kingdom ^nn++++=Kingdom,
, ^zz++++=EXTRAWORD
Colombia ^np+++??+=Colombia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
France ^np++++=France.
. ^zz++++=EXTRAWORD
The ^ati++++=The
principal ^jjb+atrb+++=principal
subject ^nn++++=subject
areas ^nns++++=areas
addressed ^vbd+++xvbn+=addressed
in ^in++++=in
these ^dt+dem+++=these
publications ^nns++++=publications
were ^vbd+bed+vrb++=were
Agricultural ^jj+pred+++=Agricultural
and ^cc+phrs+++=and
Biological ^jj+atrb+++=Biological
Sciences ^nns++++=Sciences,
, ^zz++++=EXTRAWORD
( ^zz++++=(Bio)Medicine,
bio)medicine ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
environmental ^jj+atrb+++=Environmental
sciences ^nns++++=Sciences
( ^zz++++=(Supplementary
supplementary ^jj+atrb+++=EXTRAWORD
information ^nn++++=Information
7 ^zz++++=7).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
