The ^ati++++=The
primary ^jj+atrb+++=primary
comparisons ^nns++++=comparisons
between ^in++++=between
countries ^nns++++=countries
in ^in++++=in
groups ^nns++++=groups
2.1 ^cd++++=2.1
and ^cc++++=and
2.2 ^cd++++=2.2,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
3.1 ^cd++++=3.1
and ^cc++++=and
3.2 ^cd++++=3.2,
, ^zz++++=EXTRAWORD
support ^nn++++=support
the ^ati++++=the
central ^jj+atrb+++=central
hypothesis ^nn++++=hypothesis
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
by ^in++++=by
demonstrating ^xvbg+++xvbg+=demonstrating
higher ^jjr+atrb+++=higher
incidence ^nn++++=incidence,
, ^zz++++=EXTRAWORD
mortality ^nn++++=mortality,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lethality ^nn+++??+=lethality
ratios ^nns++++=ratios
in ^in++++=in
countries ^nns++++=countries
without ^in++++=without
vaccination ^nn++++=vaccination
programs ^nns+++??+=programs.
. ^zz++++=EXTRAWORD
For ^in++++=For
instance ^nn++++=instance,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
comparing ^jj+atrb++xvbg+=comparing
groups ^nns++++=groups
1.1 ^cd++++=1.1
and ^cc++++=and
1.2 ^cd++++=1.2
( ^zz++++=(Table
table ^nn++++=EXTRAWORD
3 ^zz++++=3),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
incidence ^nn++++=incidence
ratio ^nn++++=ratio
shows ^vbz+vprv+++=shows
that ^tht+vcmp+++=that
the ^ati++++=the
incidence ^nn++++=incidence
in ^in++++=in
group ^nn++++=group
1.1 ^cd++++=1.1
is ^vbz+bez+vrb++=is
6.762 ^cd++++=6.762
times ^nns++++=times
greater ^jjr++++=greater
than ^in++++=than
in ^in++++=in
group ^nn++++=group
1.2 ^cd++++=1.2.
. ^zz++++=EXTRAWORD
Similarly ^rb+cnj+++=Similarly,
, ^zz++++=EXTRAWORD
mortality ^nn++++=mortality
and ^cc++++=and
lethality ^nn+++??+=lethality
are ^vb+ber+vrb++=are
7.354 ^cd++++=7.354
and ^cc++++=and
1.088 ^cd++++=1.088
times ^nns++++=times
higher ^jjr++++=higher
in ^in++++=in
group ^nn++++=group
1.1 ^cd++++=1.1
compared ^xvbn+++xvbn+=compared
to ^in++++=to
group ^nn++++=group
1.2 ^cd++++=1.2,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
No ^at++++=No
significant ^jj+atrb+++=significant
difference ^nn++++=difference
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbn+=observed
in ^in++++=in
acceleration ^nn++++=acceleration
per ^in++++=per
inhabitant ^nn++++=inhabitant
between ^in++++=between
these ^dt+dem+++=these
groups ^nns++++=groups.
. ^zz++++=EXTRAWORD
