The ^ati++++=The
index ^nn++++=index
of ^in++++=of
maximum ^jj+atrb+++=maximum
regularity ^nn++++=regularity,
, ^zz++++=EXTRAWORD
\(i_{\text{max ^nn+++??+=\(i_{\text{max},
} ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
r}\ ^nn+++??+=r}\),
was ^vbd+bedz+aux++=was
originally ^rb+tm+splt++=originally
defined ^vpsv++agls+xvbnx+=defined
in ^in++++=in
[ ^zz++++=[5]
5 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
and ^cc++++=and
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
extensively ^rb++splt++=extensively
described ^vpsv++agls+xvbn+=described
in ^in++++=in
subsequent ^jj+atrb+++=subsequent
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
including ^in++++=including
[ ^zz++++=[4].
4 ^zz++++=EXTRAWORD
]. ^nn++++=EXTRAWORD
