A ^at++++=A
Serine ^np+++??+=Serine
( ^zz++++=(S)
s ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
residue ^nn++++=residue
was ^vbd+bedz+aux++=was
also ^rb++splt++=also
identified ^vpsv++agls+xvbnx+=identified
at ^rb++++=at
the ^ati++++=the
positively ^rb++++=positively
selected ^jj+atrb++xvbn+=selected
site ^nn++++=site
559 ^cd++++=559,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
shown ^vpsv++agls+xvbnx+=shown
to ^to+vcmp+++=to
reduce ^vbi++++=reduce
or ^cc+phrs+++=or
inhibit ^vb++++=inhibit
the ^ati++++=the
interaction ^nn++++=interaction
between ^in++++=between
the ^ati++++=the
Sars ^np+++??+=SARS-CoV
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
S ^zz++++=S
glycoprotein ^nn+++??+=glycoprotein
and ^cc++++=and
Ace2 ^np+++??+=ACE2
( ^zz++++=(Li
li ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2005b ^cd++++=2005b).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
amino ^nn+++??+=amino
acid ^jj+atrb+++=acid
substitution ^nn++++=substitution
at ^in++++=at
position ^nn++++=position
559 ^cd++++=559
is ^vbz+bez+aux++=is
present ^vb++++=present
not ^xnot++not++=not
only ^rb+down+++=only
in ^in++++=in
rodents ^nns++++=rodents
but ^cc++++=but
also ^rb++++=also
in ^in++++=in
certain ^jj+atrb+++=certain
carnivore ^nn+++??+=carnivore
species ^nns++++=species
previously ^rb+tm+++=previously
considered ^vbd+vprv++xvbn+=considered
as ^ql++++=as
potential ^jj+atrb+++=potential
original ^nn++++=original
or ^cc++++=or
intermediate ^jj+atrb+++=intermediate
hosts ^nns++++=hosts,
, ^zz++++=EXTRAWORD
including ^in++++=including
the ^ati++++=the
pangolin ^nn+++??+=pangolin
( ^zz++++=(Manis
manis ^nns+++??+=EXTRAWORD
javanica ^nn+++??+=javanica).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
Ace2 ^np+++??+=ACE2
protein ^nn++++=protein
of ^in++++=of
the ^ati++++=the
pangolin ^nn+++??+=pangolin
shares ^vbz++++=shares
approximately ^rb+down+++=approximately
85 ^cd++++=85%
% ^zz++++=EXTRAWORD
sequence ^nn++++=sequence
similarity ^nn++++=similarity
with ^in++++=with
human ^jj+atrb+++=human
Ace2 ^np+++??+=ACE2
( ^zz++++=(Lam
lam ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020);
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
considering ^vbg+++xvbg+=considering
only ^rb+down+++=only
the ^ati++++=the
30 ^cd++++=30
sites ^nns++++=sites
analyzed ^nn+++??+=analyzed
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study,
, ^zz++++=EXTRAWORD
the ^ati++++=the
similarity ^nn++++=similarity
decreases ^vbz++++=decreases
to ^to++++=to
66 ^cd++++=66%.
% ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
a ^at++++=a
Serine ^np+++??+=Serine
at ^in++++=at
position ^nn++++=position
559 ^cd++++=559
is ^vbz+bez+aux++=is
also ^rb++splt++=also
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
two ^cd++++=two
species ^nn++++=species
of ^in++++=of
the ^ati++++=the
Mustelidae ^np+++??+=Mustelidae
family ^nn++++=family,
, ^zz++++=EXTRAWORD
namely ^rb+cnj+++=namely
the ^ati++++=the
ferret ^nn+++??+=ferret
( ^zz++++=(Mustela
mustela ^nn+++??+=EXTRAWORD
putorius ^nns+++??+=putorius)
) ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
sea ^nn++++=sea
otter ^nn++++=otter
( ^zz++++=(Enhydra
enhydra ^nn++++=EXTRAWORD
lutris ^nns++++=lutris).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
