The ^ati++++=The
estimated ^jj+atrb++xvbn+=estimated
case ^nn++++=case
doubling ^vwbg+++xvbg+=doubling
time ^nn++++=time
for ^in++++=for
Canada ^np++++=Canada
and ^cc++++=and
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
up ^in+cmpx+++=up
to ^in++++=to
March ^nr++++=March
24 ^cd++++=24
was ^vbd+bedz+vrb++=was
approximately ^rb+down+++=approximately
two ^cd++++=two
and ^cc++++=and
a ^at++++=a
half ^nn++++=half
days ^nns++++=days.
. ^zz++++=EXTRAWORD
By ^in++++=By
April ^nr++++=April
7 ^zz++++=7,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
interval ^nn++++=interval
had ^vbd+hvd+aux++=had
increased ^vprf+++xvbnx+=increased
to ^to++++=to
around ^rp++++=around
seven ^cd++++=seven
days ^nns++++=days,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
a ^at++++=a
reduction ^nn++++=reduction
in ^in++++=in
the ^ati++++=the
rate ^nn++++=rate
of ^in++++=of
case ^nn++++=case
growth ^nn++++=growth,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
total ^jj+atrb+++=total
number ^nn++++=number
of ^in++++=of
cases ^nns++++=cases
remained ^vbd+++xvbn+=remained
a ^at++++=a
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
Colombia ^np+++??+=Colombia
and ^cc++++=and
Brazil ^np++++=Brazil
exhibited ^vbd+++xvbn+=exhibited
different ^jj+atrb+++=different
trends ^nns++++=trends
during ^in++++=during
the ^ati++++=the
same ^ap++++=same
period ^nn++++=period,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
doubling ^vbg+++xvbg+=doubling
times ^nns++++=times
increasing ^xvbg+++xvbg+=increasing
reflecting ^vbg+vprv++xvbg+=reflecting
a ^at++++=a
slower ^jjr+atrb+++=slower
rate ^nn++++=rate
of ^in++++=of
infection ^nn++++=infection
until ^in++++=until
March ^nr++++=March
29 ^cd++++=29
and ^cc++++=and
30 ^cd++++=30,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
by ^in++++=by
April ^nr++++=April
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil
experienced ^vbd+++xvbn+=experienced
a ^at++++=a
higher ^jjr+atrb+++=higher
transmission ^nn++++=transmission
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
doubling ^jj+atrb++xvbg+=doubling
interval ^nn++++=interval
slightly ^rb+down+++=slightly
exceeding ^vbg+++xvbg+=exceeding
four ^cd++++=four
days ^nns++++=days,
, ^zz++++=EXTRAWORD
highlighting ^nn+++??+=highlighting
the ^ati++++=the
need ^nn++++=need
for ^in++++=for
strengthened ^vbd+++xvbn+=strengthened
containment ^nn++++=containment
measures ^nns++++=measures
to ^to++++=to
effectively ^rb++splt++=effectively
limit ^vbi++++=limit
the ^ati++++=the
epidemic ^nn++++=epidemic
s ^zz++++=s
progression ^nn++++=progression.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
observation ^nn++++=observation
period ^nn++++=period
on ^in++++=on
April ^nr++++=April
18 ^cd++++=18,
, ^zz++++=EXTRAWORD
doubling ^vbg+++xvbg+=doubling
times ^nns++++=times
had ^vb+hv+aux++=had
generally ^rb+down+splt++=generally
increased ^vprf+++xvbnx+=increased
across ^in+pl+++=across
the ^ati++++=the
region ^nn++++=region,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
a ^at++++=a
further ^jjb+atrb+++=further
reduction ^nn++++=reduction
in ^in++++=in
the ^ati++++=the
rate ^nn++++=rate
of ^in++++=of
infection ^nn++++=infection.
. ^zz++++=EXTRAWORD
Specifically ^rb+cnj+++=Specifically,
, ^zz++++=EXTRAWORD
in ^in++++=in
Mexico ^np++++=Mexico,
, ^zz++++=EXTRAWORD
Bolivia ^np+++??+=Bolivia,
, ^zz++++=EXTRAWORD
Peru ^np++++=Peru,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
cases ^nns++++=cases
were ^vbd+bed+aux++=were
projected ^vpsv++agls+xvbnx+=projected
to ^to++++=to
double ^vbi++++=double
in ^in++++=in
up ^rp++++=up
to ^to++++=to
eight ^cd++++=eight
days ^nns++++=days,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
remaining ^jj+atrb++xvbg+=remaining
countries ^nns++++=countries
depicted ^vwbn+++xvbn+=depicted
in ^in++++=in
Figure ^nn++++=Figure
4 ^zz++++=4
exhibited ^vbd+++xvbn+=exhibited
doubling ^vbg+++xvbg+=doubling
intervals ^nns++++=intervals
exceeding ^vwbg+++xvbg+=exceeding
eleven ^cd++++=eleven
days ^nns++++=days,
, ^zz++++=EXTRAWORD
reaching ^vbg+++xvbg+=reaching
up ^rp++++=up
to ^to++++=to
eighteen ^cd++++=eighteen
days ^nns++++=days
in ^in++++=in
colombia ^np++++=Colombia.
. ^zz++++=EXTRAWORD
