The ^ati++++=The
bacillus ^nns+++??+=bacillus
Calmette ^np+++??+=Calmette
Gu ^np+++??+=Gu
rin ^nn+++??+=rin
( ^zz++++=(BCG)
bcg ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
vaccine ^nn++++=vaccine
was ^vbd+bedz+aux++=was
originally ^rb+tm+splt++=originally
developed ^vpsv++agls+xvbnx+=developed
for ^in++++=for
the ^ati++++=the
prevention ^nn++++=prevention
of ^in++++=of
tuberculosis ^nn++++=tuberculosis
and ^cc++++=and
has ^vbz+hvz+aux++=has
subsequently ^rb+tm+splt++=subsequently
been ^vprf+ben+aux+xvbnx+=been
shown ^vpsv++agls+xvbnx+=shown
to ^to+vcmp+++=to
exert ^vbi++++=exert
additional ^jj+atrb+++=additional
effects ^nns++++=effects
by ^in++++=by
activating ^nn+++??+=activating
and ^cc++++=and/or
training ^nn++++=training
the ^ati++++=the
innate ^jj+atrb+++=innate
immune ^jj+atrb+++=immune
system ^nn++++=system.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
absence ^nn++++=absence
of ^in++++=of
a ^at++++=a
specific ^jj+atrb+++=specific
vaccine ^nn++++=vaccine
for ^in++++=for
the ^ati++++=the
novel ^nn++++=novel
coronavirus ^nns+++??+=coronavirus,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
investigate ^vbi++++=investigate
and ^cc+phrs+++=and
evaluate ^vb++++=evaluate
the ^ati++++=the
potential ^jj+atrb+++=potential
protective ^jj+atrb+++=protective
effects ^nns++++=effects
of ^in++++=of
the ^ati++++=the
bcg ^np++++=BCG
vaccine ^nn++++=vaccine
against ^in++++=against
this ^dt+dem+++=this
pathogen ^nn++++=pathogen.
. ^zz++++=EXTRAWORD
