The ^ati++++=The
results ^nns++++=results
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study,
, ^zz++++=EXTRAWORD
along ^in++++=along
with ^in++++=with
its ^pp$+it+++=its
methodological ^jj+atrb+++=methodological
design ^nn++++=design,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
serve ^vb++++=serve
as ^in++++=as
a ^at++++=a
foundation ^nn++++=foundation
for ^in++++=for
future ^jjb+atrb+++=future
research ^nn++++=research,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
addressing ^vbg+++xvbg+=addressing
a ^at++++=a
gap ^nn++++=gap
in ^in++++=in
the ^ati++++=the
existing ^jj+atrb++xvbg+=existing
bibliometric ^nn+++??+=bibliometric
literature ^nn++++=literature
in ^in++++=in
health ^nn++++=health,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
within ^in++++=within
the ^ati++++=the
field ^nn++++=field
of ^in++++=of
nursing ^nn++++=nursing.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
contribution ^nn++++=contribution
supports ^nns++++=supports
efforts ^nns++++=efforts
to ^to+ncmp+++=to
consolidate ^vbi++++=consolidate
the ^ati++++=the
body ^nn++++=body
of ^in++++=of
knowledge ^nn++++=knowledge
in ^in++++=in
nursing ^nn++++=nursing
by ^in++++=by
promoting ^xvbg+++xvbg+=promoting
research ^nn++++=research
that ^tht+rel+obj++=that
facilitates ^nns+++??+=facilitates
both ^abx++++=both
the ^ati++++=the
expansion ^nn++++=expansion
and ^cc++++=and
strengthening ^nn++++=strengthening
of ^in++++=of
this ^dt+dem+++=this
knowledge ^nn++++=knowledge
base ^nn++++=base.
. ^zz++++=EXTRAWORD
