The ^ati++++=The
samples ^nns++++=samples
exhibited ^vbd+++xvbn+=exhibited
no ^at++++=no
cytotoxicity ^nn+++??+=cytotoxicity
at ^rb++++=at
the ^ati++++=the
tested ^jj+atrb++xvbn+=tested
concentration ^nn++++=concentration,
, ^zz++++=EXTRAWORD
consistent ^jj++++=consistent
with ^in++++=with
the ^ati++++=the
findings ^nns++++=findings
of ^in++++=of
Santos ^np++++=Santos
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2014).
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
According ^in++++=According
to ^to++++=to
B ^zz++++=B
zivin ^nn+++??+=zivin
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2003),
2003 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
selectivity ^nn+++??+=selectivity
index ^nn++++=index
( ^zz++++=(SI)
si ^&fw++++=EXTRAWORD
) ^zz++++=EXTRAWORD
quantifies ^nns+++??+=quantifies
the ^ati++++=the
extent ^nn++++=extent
to ^to++++=to
which ^whp+who+++=which
a ^at++++=a
test ^nn++++=test
compound ^nn++++=compound
is ^vbz+bez+vrb++=is
more ^rbr++++=more
effective ^jj+pred+++=effective
against ^in++++=against
target ^nn++++=target
cells ^nns++++=cells
compared ^vbd+++xvbn+=compared
to ^in++++=to
human ^jj+atrb+++=human
cells ^nns++++=cells.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
compound ^jj++++=compound
to ^to++++=to
be ^vbi+vbi+aux++=be
considered ^vpsv++agls+xvbnx+=considered
a ^at++++=a
promising ^jj+atrb+++=promising
prototype ^nn++++=prototype
for ^in++++=for
drug ^nn++++=drug
development ^nn++++=development,
, ^zz++++=EXTRAWORD
an ^at++++=an
Si ^&fw++++=SI
value ^nn++++=value
of ^in++++=of
10 ^cd++++=10
or ^cc++++=or
higher ^jjr++++=higher
is ^vbz+bez+aux++=is
generally ^rb+down+splt++=generally
required ^vpsv++agls+xvbnx+=required
( ^zz++++=(Protopopova
protopopova ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2005 ^cd++++=2005).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Reim ^np+++??+=Reim
o ^zz++++=o
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2010)
2010 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbn+vpub++xvbn+=reported
that ^tht+vcmp+++=that
a ^at++++=a
higher ^jjr++++=higher
Si ^&fw++++=SI
value ^nn++++=value
indicates ^vbz+vpub+++=indicates
greater ^jjr+atrb+++=greater
toxicity ^nn+++??+=toxicity
to ^in++++=to
microorganisms ^nns+++??+=microorganisms
and ^cc++++=and
reduced ^vbd+++xvbn+=reduced
toxicity ^nn+++??+=toxicity
to ^in++++=to
human ^jj+atrb+++=human
cells ^nns++++=cells.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
study ^nn++++=study,
, ^zz++++=EXTRAWORD
all ^abn++++=all
tested ^jj+atrb++xvbn+=tested
samples ^nns++++=samples
demonstrated ^vbd+vprv++xvbn+=demonstrated
Si ^&fw++++=SI
values ^nns++++=values
exceeding ^vwbg+++xvbg+=exceeding
the ^ati++++=the
threshold ^nn++++=threshold
suggested ^vbd+vpub++xvbn+=suggested
in ^in++++=in
the ^ati++++=the
literature ^nn++++=literature,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
their ^pp$+pp3+++=their
potential ^jj++++=potential
as ^ql++++=as
candidates ^nns++++=candidates
for ^in++++=for
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
natural ^jj+atrb+++=natural
products ^nns++++=products,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
their ^pp$+pp3+++=their
low ^jj+atrb+++=low
cytotoxicity ^nn++++=cytotoxicity
and ^cc++++=and
satisfactory ^jj+atrb+++=satisfactory
antimicrobial ^nn++++=antimicrobial
activity ^nn++++=activity.
. ^zz++++=EXTRAWORD
