The ^ati++++=The
establishment ^nn++++=establishment
of ^in++++=of
a ^at++++=a
definitive ^jj+atrb+++=definitive
airway ^nn++++=airway
is ^vbz+bez+aux++=is
inherently ^rb++splt++=inherently
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
aerosol ^nn+++??+=aerosol
generation ^nn++++=generation,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
high ^jj++++=high-speed
- ^zz++++=EXTRAWORD
speed ^nn++++=EXTRAWORD
flow ^nn++++=flow
is ^vbz+bez+aux++=is
utilized ^vpsv++agls+xvbnx+=utilized.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
essential ^jj++++=essential
to ^to+jcmp+++=to
implement ^vbi++++=implement
appropriate ^jj+atrb+++=appropriate
safety ^nn++++=safety
measures ^nns++++=measures
to ^in++++=to
minimize ^nn+++??+=minimize
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
disease ^nn++++=disease
transmission ^nn++++=transmission.
. ^zz++++=EXTRAWORD
Positive ^jj+atrb+++=Positive
pressure ^nn++++=pressure
ventilation ^nn++++=ventilation
during ^in++++=during
non ^&fw++++=non-invasive
- ^zz++++=EXTRAWORD
invasive ^nn+++??+=EXTRAWORD
ventilation ^nn++++=ventilation
( ^zz++++=(NIV),
niv ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
face ^nn++++=face
masks ^vbz++++=masks
or ^cc++++=or
supraglottic ^nn+++??+=supraglottic
devices ^nns++++=devices,
, ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
considered ^vpsv++agls+xvbnx+=considered
high ^jj++++=high-risk
- ^zz++++=EXTRAWORD
risk ^vb++++=EXTRAWORD
factors ^nns++++=factors
for ^in++++=for
aerosol ^nn+++??+=aerosol
generation ^nn++++=generation
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
their ^pp$+pp3+++=their
inadequate ^jj+atrb+++=inadequate
sealing ^nvbg+++xvbg+=sealing,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
less ^rbr++++=less
effective ^jj++++=effective
compared ^jj+++xvbn+=compared
to ^in++++=to
a ^at++++=a
definitive ^jj+atrb+++=definitive
airway ^nn++++=airway
secured ^vbd+++xvbn+=secured
with ^in++++=with
an ^at++++=an
inflated ^vpsv++agls+xvbn+=inflated
cuff ^nn++++=cuff
within ^in++++=within
the ^ati++++=the
trachea ^nn++++=trachea.
. ^zz++++=EXTRAWORD
