The ^ati++++=The
dynamic ^jj+atrb+++=dynamic
interaction ^nn++++=interaction
between ^in++++=between
hosts ^nns++++=hosts
and ^cc++++=and
pathogens ^nns++++=pathogens
is ^vbz+bez+vrb++=is
characterized ^nn+++??+=characterized
by ^in++++=by
ongoing ^nn+++??+=ongoing
evolutionary ^jj+atrb+++=evolutionary
adaptations ^nns++++=adaptations.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
studies ^nns++++=studies
have ^vb+hv+aux++=have
demonstrated ^vprf+++xvbnx+=demonstrated
that ^tht+vcmp+++=that
coronaviruses ^nns+++??+=coronaviruses
have ^vb+hv+aux++=have
evolved ^vprf+++xvbnx+=evolved
mechanisms ^nns++++=mechanisms
to ^to++++=to
recognize ^vbi+vprv+++=recognize
a ^at++++=a
variety ^nn++++=variety
of ^in++++=of
host ^nn++++=host
receptors ^nns+++??+=receptors,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
hosts ^nns++++=hosts
have ^vb+hv+aux++=have
concurrently ^rb++splt++=concurrently
developed ^vprf+++xvbnx+=developed
strategies ^nns+++??+=strategies
to ^to++++=to
counteract ^vbi++++=counteract
viral ^nn+++??+=viral
infection ^nn++++=infection.
. ^zz++++=EXTRAWORD
For ^in++++=For
instance ^nn++++=instance,
, ^zz++++=EXTRAWORD
Peng ^np+++??+=Peng
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2017)
2017 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbn+vpub++xvbn+=reported
that ^tht+vcmp+++=that
infection ^nn++++=infection
with ^in++++=with
murine ^nn+++??+=murine
hepatitis ^nns+++??+=hepatitis
coronavirus ^nns+++??+=coronavirus
( ^zz++++=(MHV)
mhv ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
exerts ^vbz++++=exerts
selective ^jj+atrb+++=selective
pressure ^nn++++=pressure
on ^in++++=on
the ^ati++++=the
mouse ^nn++++=mouse
receptor ^nn+++??+=receptor
mceacam1a ^nn+++??+=mCEACAM1a.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
selective ^jj+atrb+++=selective
pressure ^nn++++=pressure
has ^vbz+hvz+aux++=has
resulted ^vprf+++xvbnx+=resulted
in ^in++++=in
amino ^nn+++??+=amino
acid ^jj+atrb+++=acid
substitutions ^nns++++=substitutions
that ^tht+rel+subj++=that
produced ^vprf+++xvbn+=produced
a ^at++++=a
derived ^jj+atrb++xvbn+=derived
allele ^nn+++??+=allele,
, ^zz++++=EXTRAWORD
mceacam1b ^nn+++??+=mCEACAM1b,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
exhibits ^nns++++=exhibits
significantly ^rb++++=significantly
reduced ^vbd+++xvbn+=reduced
functionality ^nn+++??+=functionality
as ^ql++++=as
an ^at++++=an
Mhv ^np+++??+=MHV
receptor ^nn+++??+=receptor.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
result ^nn++++=result,
, ^zz++++=EXTRAWORD
mice ^nns++++=mice
homozygous ^nns+++??+=homozygous
for ^in++++=for
the ^ati++++=the
mceacam1b ^nn+++??+=mCEACAM1b
allele ^nn+++??+=allele
display ^nn++++=display
a ^at++++=a
high ^jj+atrb+++=high
level ^nn++++=level
of ^in++++=of
resistance ^nn++++=resistance
to ^in++++=to
mortality ^nn++++=mortality
following ^vwbg+++xvbg+=following
Mhv ^np+++??+=MHV
Infection ^nn++++=infection
 ^zz++++=(Peng
Peng ^np++++=EXTRAWORD
Et ^&fw++++=et
Al ^&fw++++=al.,
 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
017 ^cd++++=2017).
	 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
