The ^ati++++=The
annual ^jj+atrb+++=annual
mortality ^nn++++=mortality
rates ^nns++++=rates
of ^in++++=of
plants ^nns++++=plants
with ^in++++=with
a ^at++++=a
diameter ^nn++++=diameter
at ^in++++=at
breast ^nn++++=breast
height ^nn++++=height
( ^zz++++=(dbh)
dbh ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
less ^rbr++++=less
than ^in++++=than
2.5 ^cd++++=2.5
cm ^nnu++++=cm
did ^vbd+dod+aux++=did
not ^xnot++not++=not
differ ^vb++++=differ
significantly ^rb++++=significantly
from ^in++++=from
those ^dt+dem+++=those
of ^in++++=of
plants ^nns++++=plants
with ^in++++=with
a ^at++++=a
dbh ^nn+++??+=dbh
greater ^jjr++++=greater
than ^in++++=than
2.5 ^cd++++=2.5
cm ^nnu++++=cm
in ^in++++=in
either ^dtx++++=either
the ^ati++++=the
shrub ^nn++++=shrub-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
31.5 ^cd++++=31.5,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.171 ^nn+++??+=0.171)
) ^zz++++=EXTRAWORD
or ^cc++++=or
the ^ati++++=the
climber ^nn++++=climber
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
41.5 ^cd++++=41.5,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.538 ^nn+++??+=0.538).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
annual ^jj+atrb+++=annual
recruitment ^nn++++=recruitment
in ^in++++=in
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
size ^nn++++=size
class ^nn++++=class
( ^zz++++=(<
< ^zz++++=EXTRAWORD
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh)
) ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
significantly ^rb++++=significantly
higher ^jjr+pred+++=higher
than ^cs+sub+++=than
in ^in++++=in
the ^ati++++=the
> ^zz++++=>
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh
class ^nn++++=class
in ^in++++=in
both ^abx++++=both
the ^ati++++=the
shrub ^nn++++=shrub-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
0 ^zz++++=0,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.00001 ^nn+++??+=0.00001)
) ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
climber ^nn++++=climber
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
8 ^zz++++=8,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.0006 ^nn++++=0.0006;
; ^zz++++=EXTRAWORD
see ^vb+vprv+++=see
figure ^nn++++=Figure
3 ^zz++++=3).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
