The ^ati++++=The
coronavirus ^nns+++??+=coronavirus
infection ^nn++++=infection,
, ^zz++++=EXTRAWORD
also ^rb++++=also
known ^vbd+vprv++xvbn+=known
as ^ql++++=as
Sars ^np+++??+=SARS-CoV-2,
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
demonstrated ^vprf+++xvbnx+=demonstrated
significant ^jj+atrb+++=significant
potential ^nn++++=potential
for ^in++++=for
fatal ^jj+atrb+++=fatal
outcomes ^nns+++??+=outcomes
and ^cc++++=and
constitutes ^vbz++++=constitutes
a ^at++++=a
major ^jj+atrb+++=major
global ^jj+atrb+++=global
health ^nn++++=health
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
Following ^jj+++xvbg+=Following
its ^pp$+it+++=its
emergence ^nn++++=emergence
in ^in++++=in
Wuhan ^np+++??+=Wuhan,
, ^zz++++=EXTRAWORD
China ^np++++=China,
, ^zz++++=EXTRAWORD
the ^ati++++=the
virus ^nn++++=virus
rapidly ^rb++++=rapidly
spread ^xvbn+++xvbn+=spread
worldwide ^nn+++??+=worldwide,
, ^zz++++=EXTRAWORD
resulting ^vbg+++xvbg+=resulting
in ^in++++=in
a ^at++++=a
pandemic ^nn+++??+=pandemic
that ^tht+rel+++=that
led ^jj+++xvbn+=led
to ^in++++=to
the ^ati++++=the
collapse ^nn++++=collapse
of ^in++++=of
healthcare ^nn+++??+=healthcare
systems ^nns++++=systems
in ^in++++=in
several ^ap++++=several
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
with ^in++++=with
substantial ^jj+atrb+++=substantial
social ^jj+atrb+++=social
impact ^nn++++=impact
and ^cc++++=and
high ^jj+atrb+++=high
mortality ^nn++++=mortality
rates ^nns++++=rates,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
in ^in++++=in
Italy ^np++++=Italy
and ^cc++++=and
Spain ^np++++=Spain.
. ^zz++++=EXTRAWORD
Comprehensive ^jj+atrb+++=Comprehensive
intraand ^nn+++??+=intraand
extra ^jj++++=extra-hospital
- ^zz++++=EXTRAWORD
hospital ^npl++++=EXTRAWORD
measures ^nns++++=measures
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
implemented ^vpsv++agls+xvbnx+=implemented
to ^to++++=to
reduce ^vbi++++=reduce
the ^ati++++=the
transmission ^nn++++=transmission
and ^cc++++=and
dissemination ^nn+++??+=dissemination
of ^in++++=of
Covid ^np+++??+=COVID-19.
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
surgical ^jj+atrb+++=surgical
practice ^nn++++=practice,
, ^zz++++=EXTRAWORD
a ^at++++=a
large ^jj+atrb+++=large
number ^nn++++=number
of ^in++++=of
non ^&fw++++=non-essential
- ^zz++++=EXTRAWORD
essential ^nn++++=EXTRAWORD
or ^cc++++=or
elective ^nn+++??+=elective
procedures ^nns++++=procedures
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
cancelled ^vpsv++agls+xvbnx+=cancelled
or ^cc+phrs+++=or
postponed ^vwbn+++xvbn+=postponed
until ^cs+sub+++=until
the ^ati++++=the
pandemic ^nn+++??+=pandemic
is ^vbz+bez+aux++=is
controlled ^vpsv++agls+xvbnx+=controlled,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
urgent ^jj++++=urgent
and ^cc++++=and
oncological ^nn+++??+=oncological
surgeries ^nns++++=surgeries
have ^vb+hv+aux++=have
continued ^vprf+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
publication ^nn++++=publication
presents ^vbz++++=presents
adaptations ^nns++++=adaptations
using ^vwbg+++xvbg+=using
commonly ^rb++++=commonly
available ^jj+atrb+++=available
laparoscopic ^nn+++??+=laparoscopic
materials ^nns++++=materials
aimed ^vbd+++xvbn+=aimed
at ^rb++++=at
minimizing ^vbg+++xvbg+=minimizing
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
viral ^nn+++??+=viral
transmission ^nn++++=transmission
and ^cc++++=and
contamination ^nn++++=contamination
among ^in++++=among
healthcare ^nn+++??+=healthcare
personnel ^nns++++=personnel
involved ^vwbn+++xvbn+=involved
in ^in++++=in
the ^ati++++=the
surgical ^jj+atrb+++=surgical
care ^nn++++=care
of ^in++++=of
patients ^nns++++=patients.
. ^zz++++=EXTRAWORD
