The ^ati++++=The
results ^nns++++=results
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
exchange ^nn++++=exchange
rate ^nn++++=rate
( ^zz++++=(EXC)
exc ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
Granger ^np++++=Granger-cause
- ^zz++++=EXTRAWORD
cause ^nn++++=EXTRAWORD
foreign ^jj+atrb+++=foreign
direct ^jj+atrb+++=direct
investment ^nn++++=investment
( ^zz++++=(FDI),
fdi ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
null ^jj+atrb+++=null
hypothesis ^nn++++=hypothesis
is ^vbz+bez+aux++=is
accepted ^vpsv++agls+xvbnx+=accepted
at ^rb++++=at
the ^ati++++=the
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
significance ^nn++++=significance
level ^nn++++=level,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
probability ^nn++++=probability
value ^nn++++=value
of ^in++++=of
0.6838 ^nn+++??+=0.6838.
. ^zz++++=EXTRAWORD
Conversely ^rb+cnj+++=Conversely,
, ^zz++++=EXTRAWORD
Fdi ^np+++??+=FDI
is ^vbz+bez+aux++=is
found ^vpsv++agls+xvbnx+=found
to ^to+vcmp+++=to
Granger ^vb++++=Granger-cause
- ^zz++++=EXTRAWORD
cause ^nn++++=EXTRAWORD
Exc ^np+++??+=EXC,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
alternative ^jj+atrb+++=alternative
hypothesis ^nn++++=hypothesis
is ^vbz+bez+aux++=is
accepted ^vpsv++agls+xvbnx+=accepted
at ^rb++++=at
the ^ati++++=the
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
significance ^nn++++=significance
level ^nn++++=level,
, ^zz++++=EXTRAWORD
supported ^xvbn+++xvbn+=supported
by ^in++++=by
a ^at++++=a
probability ^nn++++=probability
value ^nn++++=value
of ^in++++=of
0.0233 ^nn+++??+=0.0233
and ^cc++++=and
an ^at++++=an
F ^zz++++=F-statistic
- ^zz++++=EXTRAWORD
statistic ^nn++++=EXTRAWORD
of ^in++++=of
4.66525 ^cd++++=4.66525.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
findings ^nns++++=findings
suggest ^vb+vpub+++=suggest
a ^at++++=a
unidirectional ^nn++++=unidirectional
causality ^nn++++=causality
from ^in++++=from
fdi ^np++++=FDI
to ^in++++=to
exc ^np++++=EXC.
. ^zz++++=EXTRAWORD
