The ^ati++++=The
equation ^nn++++=equation
indicates ^vbz+vpub+++=indicates
that ^tht+vcmp+++=that
government ^nn++++=government
deficit ^nn++++=deficit
and ^cc++++=and
exchange ^nn++++=exchange
rate ^nn++++=rate
have ^vb+hv+vrb++=have
a ^at++++=a
positive ^jj+atrb+++=positive
effect ^nn++++=effect
on ^in++++=on
foreign ^jj+atrb+++=foreign
direct ^jj+atrb+++=direct
investment ^nn++++=investment
( ^zz++++=(FDI)
fdi ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
in ^in++++=in
Turkey ^nn++++=Turkey,
, ^zz++++=EXTRAWORD
with ^in++++=with
coefficients ^nns++++=coefficients
of ^in++++=of
0.000197 ^nn+++??+=0.000197
and ^cc++++=and
0.001518 ^nn+++??+=0.001518,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
suggests ^vbz+vpub+++=suggests
that ^tht+vcmp+++=that
a ^at++++=a
one ^cd1++++=one-unit
- ^zz++++=EXTRAWORD
unit ^nn++++=EXTRAWORD
increase ^nn++++=increase
in ^in++++=in
government ^nn++++=government
deficit ^nn++++=deficit
or ^cc++++=or
exchange ^nn++++=exchange
rate ^nn++++=rate
is ^vbz+bez+aux++=is
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
an ^at++++=an
increase ^nn++++=increase
in ^in++++=in
Fdi ^np+++??+=FDI
by ^in++++=by
0.000197 ^nn+++??+=0.000197
and ^cc++++=and
0.001518 ^nn+++??+=0.001518,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
inflation ^nn++++=inflation
and ^cc++++=and
interest ^nn++++=interest
rate ^nn++++=rate
exhibit ^vb++++=exhibit
a ^at++++=a
negative ^jj+atrb+++=negative
relationship ^nn++++=relationship
with ^in++++=with
Fdi ^np+++??+=FDI,
, ^zz++++=EXTRAWORD
as ^in++++=as
reflected ^nn++++=reflected
by ^in++++=by
their ^pp$+pp3+++=their
coefficients ^nns++++=coefficients
of ^in++++=of
- ^zz++++=-0.007553
0.007553 ^nn+++??+=EXTRAWORD
and ^cc++++=and
- ^zz++++=-0.022135.
0.022135 ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
implies ^vbz+vprv+++=implies
that ^tht+vcmp+++=that
a ^at++++=a
one ^cd1++++=one-unit
- ^zz++++=EXTRAWORD
unit ^nn++++=EXTRAWORD
decrease ^nn++++=decrease
in ^in++++=in
either ^dtx++++=either
the ^ati++++=the
interest ^nn++++=interest
rate ^nn++++=rate
or ^cc++++=or
inflation ^nn++++=inflation
rate ^nn++++=rate
is ^vbz+bez+aux++=is
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
a ^at++++=a
decrease ^nn++++=decrease
in ^in++++=in
fdi ^np++++=FDI
by ^in++++=by
0.007553 ^nn++++=0.007553
and ^cc++++=and
0.022135 ^nn++++=0.022135,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
