The ^ati++++=The
median ^jjb+atrb+++=median
anxiety ^nn++++=anxiety
symptom ^nn++++=symptom
score ^nn++++=score
in ^in++++=in
the ^ati++++=the
overall ^jjb+atrb+++=overall
sample ^nn++++=sample
was ^vbd+bedz+vrb++=was
6.00 ^cd++++=6.00
( ^zz++++=(IQR
iqr ^nn+++??+=EXTRAWORD
= ^zz++++==
11.0 ^cd++++=11.0),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
mean ^nn++++=mean
of ^in++++=of
9.01 ^cd++++=9.01
( ^zz++++=(SD
sd ^nn++++=EXTRAWORD
= ^zz++++==
9.12 ^cd++++=9.12)
) ^zz++++=EXTRAWORD
points ^nns++++=points
on ^in++++=on
the ^ati++++=the
Bai ^np+++??+=BAI
scale ^nn++++=scale.
. ^zz++++=EXTRAWORD
Participants ^nns++++=Participants
who ^whp+rel+subj++=who
engaged ^vbd+++xvbn+=engaged
in ^in++++=in
30 ^cd++++=30
minutes ^nns++++=minutes
of ^in++++=of
moderate ^jj++++=moderate-to-vigorous
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
vigorous ^jj+atrb+++=EXTRAWORD
physical ^jj+atrb+++=physical
activity ^nn++++=activity
( ^zz++++=(MVPA)
mvpa ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
per ^nnu++++=per
day ^nn++++=day
reported ^vbd+vpub++xvbn+=reported
significantly ^rb++++=significantly
lower ^jjr+atrb+++=lower
anxiety ^nn++++=anxiety
symptoms ^nns++++=symptoms
compared ^vbd+++xvbn+=compared
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
engaged ^vbd+++xvbn+=engaged
in ^in++++=in
< ^zz++++=<30
30 ^cd++++=EXTRAWORD
minutes ^nns++++=minutes
per ^nnu++++=per
day ^nn++++=day
( ^zz++++=(adjusted
adjusted ^vbd+++xvbn+=EXTRAWORD
mean ^jj+atrb+++=mean
difference ^nn++++=difference
[ ^zz++++=[AMD]
amd ^nn+++??+=EXTRAWORD
] ^zz++++=EXTRAWORD
= ^zz++++==
- ^zz++++=-0.759;
0.759 ^nn+++??+=EXTRAWORD
; ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI:
: ^zz++++=EXTRAWORD
- ^zz++++=-1.312
1.312 ^cd++++=EXTRAWORD
to ^to++++=to
- ^zz++++=-0.206;
0.206 ^nn+++??+=EXTRAWORD
; ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.007 ^nn+++??+=0.007).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
individuals ^nns++++=individuals
who ^whp+rel+subj++=who
spent ^vbd+++xvbn+=spent
< ^zz++++=<10
10 ^cd++++=EXTRAWORD
hours ^nns++++=hours
per ^nnu++++=per
day ^nn++++=day
in ^in++++=in
sedentary ^nn+++??+=sedentary
behavior ^nn++++=behavior
( ^zz++++=(SB)
sb ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbn+vpub++xvbn+=reported
significantly ^rb++++=significantly
lower ^jjr+atrb+++=lower
anxiety ^nn++++=anxiety
symptoms ^nns++++=symptoms
than ^in++++=than
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
spent ^vbd+++xvbn+=spent
10 ^cd++++=10
hours ^nns++++=hours
per ^nnu++++=per
day ^nn++++=day
in ^in++++=in
Sb ^np+++??+=SB
( ^zz++++=(AMD
amd ^nn+++??+=EXTRAWORD
= ^zz++++==
- ^zz++++=-1.665;
1.665 ^cd++++=EXTRAWORD
; ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI:
: ^zz++++=EXTRAWORD
- ^zz++++=-2.869
2.869 ^cd++++=EXTRAWORD
to ^to++++=to
- ^zz++++=-0.461;
0.461 ^nn++++=EXTRAWORD
; ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.007 ^nn++++=0.007).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
