The ^ati++++=The
identified ^jj+atrb++xvbn+=identified
individuals ^nns++++=individuals
were ^vbd+bed+aux++=were
classified ^vpsv++agls+xvbnx+=classified
into ^in++++=into
two ^cd++++=two
successional ^nn+++??+=successional
groups ^nns++++=groups,
, ^zz++++=EXTRAWORD
Early ^jj++++=Early
and ^cc+phrs+++=and
Late ^jj++++=Late,
, ^zz++++=EXTRAWORD
based ^xvbn+++xvbn+=based
on ^in++++=on
field ^nn++++=field
observations ^nns++++=observations
and ^cc++++=and
supported ^vpsv++by+xvbn+=supported
by ^in++++=by
literature ^nn++++=literature
that ^tht+rel+subj++=that
adapts ^vbz++++=adapts
classical ^jj+atrb+++=classical
successional ^nn+++??+=successional
concepts ^nns++++=concepts
( ^zz++++=(Budowski
budowski ^nn+++??+=EXTRAWORD
1965 ^cd+date+++=1965;
; ^zz++++=EXTRAWORD
Denslow ^np+++??+=Denslow
1980 ^cd+date+++=1980;
; ^zz++++=EXTRAWORD
Swaine ^np+++??+=Swaine
& ^zz++++=&
Whitmore ^np+++??+=Whitmore
1988 ^cd+date+++=1988;
; ^zz++++=EXTRAWORD
Whitmore ^np+++??+=Whitmore
1989 ^cd+date+++=1989)
) ^zz++++=EXTRAWORD
to ^in++++=to
Brazilian ^jj+atrb+++=Brazilian
forests ^nns++++=forests
( ^zz++++=(Gandolfi
gandolfi ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1995 ^cd+date+++=1995;
; ^zz++++=EXTRAWORD
Ivanauskas ^np+++??+=Ivanauskas
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999;
; ^zz++++=EXTRAWORD
Gandolfi ^np+++??+=Gandolfi
2000 ^cd++++=2000;
; ^zz++++=EXTRAWORD
Paula ^np++++=Paula
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2004 ^cd++++=2004;
; ^zz++++=EXTRAWORD
Bernacci ^np+++??+=Bernacci
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2006 ^cd++++=2006;
; ^zz++++=EXTRAWORD
Catharino ^np+++??+=Catharino
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2006 ^cd++++=2006;
; ^zz++++=EXTRAWORD
Guaratini ^np+++??+=Guaratini
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
ramos ^np++++=Ramos
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2011 ^cd++++=2011).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
