The ^ati++++=The
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
outbreak ^nn++++=outbreak
remains ^vbz++++=remains
a ^at++++=a
recent ^jj+atrb+++=recent
event ^nn++++=event
with ^in++++=with
an ^at++++=an
uncertain ^jj+atrb+++=uncertain
duration ^nn++++=duration,
, ^zz++++=EXTRAWORD
necessitating ^jj+atrb++xvbg+=necessitating
measures ^nns++++=measures
to ^to++++=to
reduce ^vbi++++=reduce
exposure ^nn++++=exposure
in ^in++++=in
order ^vb++++=order
to ^to+vcmp+++=to
control ^vb++++=control
or ^cc++++=or
delay ^nn++++=delay
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
the ^ati++++=the
disease ^nn++++=disease
and ^cc++++=and
mitigate ^vb++++=mitigate
associated ^jj+atrb++xvbn+=associated
negative ^jj+atrb+++=negative
outcomes ^nns+++??+=outcomes,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^cs+sub+++=as
increased ^jj+atrb++xvbn+=increased
mortality ^nn++++=mortality
and ^cc++++=and
deterioration ^nn++++=deterioration
of ^in++++=of
economic ^jj+atrb+++=economic
and ^cc+phrs+++=and
social ^jj+atrb+++=social
conditions ^nns++++=conditions.
. ^zz++++=EXTRAWORD
Evidence ^nn++++=Evidence
from ^in++++=from
countries ^nns++++=countries
that ^tht+rel+subj++=that
implemented ^vwbn+++xvbn+=implemented
early ^jj+atrb+++=early
interventions ^nns++++=interventions,
, ^zz++++=EXTRAWORD
including ^in++++=including
social ^jj+atrb+++=social
distancing ^nn+++??+=distancing
and ^cc++++=and
the ^ati++++=the
suspension ^nn++++=suspension
of ^in++++=of
classes ^nns++++=classes
such ^abl++++=such
as ^ql++++=as
Singapore ^np++++=Singapore,
, ^zz++++=EXTRAWORD
South ^nr+pl+++=South
Korea ^np++++=Korea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Japan ^np++++=Japan
indicates ^vbz+vpub+++=indicates
that ^tht+vcmp+++=that
prompt ^jj+atrb+++=prompt
adoption ^nn++++=adoption
of ^in++++=of
these ^dt+dem+++=these
strategies ^nns+++??+=strategies,
, ^zz++++=EXTRAWORD
combined ^j+++xvbn+=combined
with ^in++++=with
rigorous ^jj+atrb+++=rigorous
case ^nn++++=case
management ^nn++++=management
and ^cc++++=and
widespread ^jj+atrb+++=widespread
diagnostic ^nn+++??+=diagnostic
testing ^vwbg+++xvbg+=testing,
, ^zz++++=EXTRAWORD
significantly ^rb++++=significantly
influenced ^vbd+++xvbn+=influenced
transmission ^nn++++=transmission
dynamics ^nn++++=dynamics
and ^cc++++=and
contributed ^vbd+++xvbn+=contributed
to ^in++++=to
lower ^jjr+atrb+++=lower
mortality ^nn++++=mortality
rates ^nns++++=rates.
. ^zz++++=EXTRAWORD
For ^in++++=For
example ^nn++++=example,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
of ^in++++=of
February ^nr++++=February
17 ^cd++++=17,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020,
, ^zz++++=EXTRAWORD
Singapore ^np++++=Singapore
had ^vb+hv+vrb++=had
the ^ati++++=the
highest ^jjt+atrb+++=highest
number ^nn++++=number
of ^in++++=of
confirmed ^vbn+vpub++xvbn+=confirmed
cases ^nns++++=cases
outside ^jjb+atrb+++=outside
mainland ^nn++++=mainland
China ^np++++=China;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
the ^ati++++=the
country ^nn++++=country
rapidly ^rb++++=rapidly
enacted ^vwbn+++xvbn+=enacted
control ^nn++++=control
measures ^nns++++=measures,
, ^zz++++=EXTRAWORD
including ^in++++=including
isolating ^xvbg+++xvbg+=isolating
all ^abn++++=all
suspected ^jj+atrb++xvbn+=suspected
or ^cc+phrs+++=or
confirmed ^jj+atrb++xvbn+=confirmed
cases ^nns++++=cases
in ^in++++=in
