The ^ati++++=The
water ^nn++++=water
quality ^nn++++=quality
of ^in++++=of
Gar ^np+++??+=Gar
as ^in++++=as
Reservoir ^nn++++=Reservoir
exhibited ^vbd+++xvbn+=exhibited
temporal ^jj+atrb+++=temporal
variation ^nn++++=variation
over ^in++++=over
the ^ati++++=the
study ^nn++++=study
period ^nn++++=period.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
1997 ^cd+date+++=1997
and ^cc++++=and
1999 ^cd+date+++=1999,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reservoir ^nn++++=reservoir
remained ^vbd+++xvbn+=remained
in ^in++++=in
eutrophic ^nn+++??+=eutrophic
to ^in++++=to
supereutrophic ^nn+++??+=supereutrophic
conditions ^nns++++=conditions,
, ^zz++++=EXTRAWORD
with ^in++++=with
Trophic ^np+++??+=Trophic
State ^nn++++=State
Index ^nn++++=Index
( ^zz++++=(TSI)
tsi ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
values ^nns++++=values
ranging ^vwbg+++xvbg+=ranging
from ^in++++=from
59.1 ^cd++++=59.1
to ^to++++=to
67.0 ^cd++++=67.0,
, ^zz++++=EXTRAWORD
excluding ^vbg+++xvbg+=excluding
Secchi ^np+++??+=Secchi
disk ^nn+++??+=disk
( ^zz++++=(SD)
sd ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
measurements ^nns++++=measurements.
. ^zz++++=EXTRAWORD
From ^in++++=From
2000 ^cd++++=2000
to ^to++++=to
2011 ^cd++++=2011,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reservoir ^nn++++=reservoir
was ^vbd+bedz+aux++=was
classified ^vpsv++agls+xvbnx+=classified
as ^ql++++=as
hypereutrophic ^vb+++??+=hypereutrophic,
, ^zz++++=EXTRAWORD
with ^in++++=with
Tsi ^np+++??+=TSI
values ^nns++++=values
equal ^jj++++=equal
to ^to++++=to
or ^cc++++=or
greater ^jjr++++=greater
than ^in++++=than
67.0 ^cd++++=67.0
( ^zz++++=(without
without ^in++++=EXTRAWORD
Sd ^np+++??+=SD).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Between ^in++++=Between
2011 ^cd++++=2011
and ^cc++++=and
2017 ^cd++++=2017,
, ^zz++++=EXTRAWORD
the ^ati++++=the
system ^nn++++=system
reverted ^vbd+++xvbn+=reverted
to ^in++++=to
a ^at++++=a
supereutrophic ^nn+++??+=supereutrophic
state ^nn++++=state,
, ^zz++++=EXTRAWORD
with ^in+cmpx+++=with
the ^in"++++=the
exception ^in"++++=exception
of ^in"++++=of
2013 ^cd++++=2013
( ^zz++++=(see
see ^vb+vprv+++=EXTRAWORD
Figure ^nn++++=Figure
2 ^zz++++=2).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Beginning ^vbg+++xvbg+=Beginning
in ^in++++=in
2000 ^cd++++=2000,
, ^zz++++=EXTRAWORD
the ^ati++++=the
influence ^nn++++=influence
of ^in++++=of
Secchi ^np+++??+=Secchi
disk ^nn+++??+=disk
depth ^nn++++=depth
on ^in++++=on
the ^ati++++=the
overall ^jjb++++=overall
Tsi ^np+++??+=TSI
increased ^vbd+++xvbn+=increased,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
influence ^nn++++=influence
diminished ^vbd+++xvbn+=diminished
again ^rb+tm+++=again
during ^in++++=during
the ^ati++++=the
final ^jj++++=final
three ^cd++++=three
years ^nns++++=years
of ^in++++=of
the ^ati++++=the
study ^nn++++=study
( ^zz++++=(2015
2015 ^cd++++=EXTRAWORD
2017 ^cd++++=2017)
) ^zz++++=EXTRAWORD
( ^zz++++=(see
see ^vb+vprv+++=EXTRAWORD
figure ^nn++++=Figure
2 ^zz++++=2).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
