The ^ati++++=The
communicative ^nn++++=communicative
challenges ^vbz++++=challenges
faced ^vpsv++by+xvbn+=faced
by ^in++++=by
new ^jj+atrb+++=new
arrivals ^nns+nom+++=arrivals,
, ^zz++++=EXTRAWORD
in ^in++++=in
dealing ^nn++++=dealing
with ^in++++=with
the ^ati++++=the
Irish ^jj+atrb+++=Irish
authorities ^nns+nom+++=authorities
and ^cc++++=and
with ^in++++=with
accessing ^xvbg+++xvbg+=accessing
social ^jj+atrb+++=social
services ^nns++++=services,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
evident ^jj+pred+++=evident
in ^in++++=in
recent ^jj+atrb+++=recent
statistics ^nn++++=statistics
for ^in++++=for
health ^nn++++=health
and ^cc++++=and
social ^jj+atrb+++=social
care ^nn++++=care
in ^in++++=in
Northern ^np++++=Northern
Ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in++++=to
Doyle ^np+++??+=Doyle
and ^cc++++=and
Mcareavey ^np+++??+=McAreavey
( ^zz++++=(2016),
2016 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tetum ^np+++??+=Tetum
was ^vbd+bedz+vrb++=was
among ^in++++=among
the ^ati++++=the
top ^jjb++++=top
six ^cd++++=six
languages ^nns+nom+++=languages
for ^in++++=for
interpreter ^nn+nom+++=interpreter
requests ^nns++++=requests
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
health ^nn++++=health
and ^cc++++=and
social ^jj+atrb+++=social
care ^nn++++=care,
, ^zz++++=EXTRAWORD
between ^in++++=between
1st ^cd++++=1st
April ^nr++++=April
and ^cc++++=and
30th ^cd++++=30th
June ^nr++++=June,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014.
. ^zz++++=EXTRAWORD
In ^in++++=In
those ^dt+dem+++=those
three ^cd++++=three
months ^nns++++=months,
, ^zz++++=EXTRAWORD
24,158 ^cd++++=24,158
interpreter ^nn+nom+++=interpreter
requests ^nns++++=requests
were ^vbd+bed+aux++=were
made ^vprf+++xvbn+=made
for ^in+ppvb+++=for
41 ^cd++++=41
different ^jj+atrb+++=different
languages ^nns+nom+++=languages
across ^in+pl+++=across
northern ^jj+atrb+++=Northern
ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
