The ^ati++++=The
second ^od++++=second
paradigm ^nn++++=paradigm
is ^vbz+bez+vrb++=is
interpretivist ^nn+nom+++=interpretivist,
, ^zz++++=EXTRAWORD
idiographic ^jj+atrb+++=idiographic
and ^cc+phrs+++=and
involving ^jj+atrb++xvbg+=involving
discovery ^nn+nom+++=discovery.
. ^zz++++=EXTRAWORD
As ^in++++=As
knowledge ^nn++++=knowledge
( ^zz++++=(or
or ^cc++++=EXTRAWORD
nature ^nn++++=nature)
) ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
viewed ^vpsv++agls+xvbnx+=viewed
as ^ql++++=as
an ^at++++=an
inherently ^rb++++=inherently
subjective ^jj+atrb+++=subjective
human ^jj+atrb+++=human
interpretation ^nn+nom+++=interpretation,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
paradigm ^nn++++=paradigm
focuses ^vbz++++=focuses
on ^in++++=on
specific ^jj+atrb+++=specific
and ^cc+phrs+++=and
contextual ^jj+atrb+++=contextual
cases ^nns++++=cases.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
deals ^vbz++++=deals
with ^in+ppvb+++=with
meanings ^nns++++=meanings
that ^tht+rel+obj++=that
those ^dt+dem+++=those
participating ^jj+++xvbg+=participating
in ^in++++=in
educational ^jj+atrb+++=educational
situations ^nns+nom+++=situations
give ^vb++++=give
to ^to++++=to
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
experience ^nn+nom+++=experience
( ^zz++++=(Taber,
taber ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013,
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
52 ^cd++++=52).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Researchers ^nns+nom++??+=Researchers
under ^in++++=under
this ^dt+dem+++=this
paradigm ^nn++++=paradigm
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
meanings ^nns++++=meanings
are ^vb+ber+vrb++=are
not ^xnot++not++=not
pregiven ^jj+++xvbn+=pregiven
but ^cc++++=but
co ^nn++++=co-created
- ^zz++++=EXTRAWORD
created ^vprf+++xvbn+=EXTRAWORD
through ^in++++=through
interaction ^nn+nom+++=interaction.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
might ^md+pos+++=might
engage ^vb++++=engage
with ^in++++=with
participants ^nns+nom+++=participants
in ^in++++=in
activities ^nns+nom+++=activities
and ^cc++++=and
seek ^vb++++=seek
their ^pp$+pp3+++=their
views ^nns++++=views
( ^zz++++=(Treagust
treagust ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Guba ^np+++??+=Guba
and ^cc++++=and
