The ^ati++++=The
tests ^nns++++=tests
proposed ^vwbn+++xvbn+=proposed
by ^in++++=by
Luria ^np+++??+=Luria
in ^in++++=in
the ^ati++++=the
20th ^cd++++=20th
century ^nn++++=century
can ^md+pos+++=can
be ^vb+be+aux++=be
adapted ^vpsv++agls+xvbnx+=adapted
in ^in++++=in
preschool ^nn+++??+=preschool
childhood ^nn+nom+++=childhood
to ^to++++=to
assess ^vbi++++=assess
motor ^nn++++=motor
skills ^nns++++=skills,
, ^zz++++=EXTRAWORD
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
lateralization ^nn+nom+++=lateralization
of ^in++++=of
functions ^nns+nom+++=functions
and ^cc++++=and
thinking.(30 ^nn+++??+=thinking.(30,
, ^zz++++=EXTRAWORD
31 ^cd++++=31)
) ^zz++++=EXTRAWORD
For ^in++++=For
example ^nn++++=example,
, ^zz++++=EXTRAWORD
Luria ^np+++??+=Luria
used ^vwbn+++xvbn+=used,
, ^zz++++=EXTRAWORD
as ^in++++=as
an ^at++++=an
evaluation ^nn+nom+++=evaluation
task ^nn++++=task,
, ^zz++++=EXTRAWORD
the ^ati++++=the
learning ^jj+++xvbg+=learning
of ^in++++=of
10 ^cd++++=10
words ^nns++++=words
in ^in++++=in
5 ^zz++++=5
trials ^nns++++=trials
to ^to++++=to
assess ^vbi++++=assess
the ^ati++++=the
psychophysiological ^jj++++=psychophysiological
functioning ^jj+++xvbg+=functioning
of ^in++++=of
the ^ati++++=the
temporal ^jj+atrb+++=temporal
lobe ^nn+++??+=lobe
and ^cc++++=and
its ^pp$+it+++=its
connection ^nn+nom+++=connection
with ^in++++=with
subcortical ^jj+atrb+++=subcortical
structures ^nns++++=structures;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
in ^in++++=in
education ^nn+nom+++=education
it ^pp3+it+++=it
can ^md+pos+++=can
be ^vb+be+aux++=be
used ^vpsv++++=used
to ^to++++=to
assess ^vb++++=assess
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
memory ^nn++++=memory
and ^cc++++=and
its ^pp$+it+++=its
ability ^nn+nom+++=ability
to ^to+ncmp+++=to
learn ^vbi+vprv+++=learn
a ^at++++=a
song ^nn++++=song,
, ^zz++++=EXTRAWORD
to ^to++++=to
remember ^nn+nom+++=remember
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
objects ^nns++++=objects
and ^cc++++=and
verbal ^jj+atrb+++=verbal
commands ^nns++++=commands,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
to ^to++++=to
follow ^vbi+vprv+++=follow
a ^at++++=a
route ^nn++++=route
of ^in++++=of
actions ^nns+nom+++=actions
outlined ^vwbn+++xvbn+=outlined
by ^in++++=by
the ^ati++++=the
educator ^nn++++=educator
to ^to++++=to
meet ^vb++++=meet
a ^at++++=a
goal ^nn++++=goal.
. ^zz++++=EXTRAWORD
