The ^ati++++=The
higher ^jjr+atrb+++=higher
mental ^jj+atrb+++=mental
functions ^nns+nom+++=functions
are ^vb+ber+aux++=are
organized ^vpsv++agls+xvbnx+=organized
and ^cc+phrs+++=and
localized ^vpsv++agls+xvbn+=localized
in ^in++++=in
the ^ati++++=the
nervous ^jj+atrb+++=nervous
system ^nn++++=system
dynamically ^rb++++=dynamically
and ^cc++++=and
as ^in++++=as
a ^at++++=a
system ^nn++++=system:
: ^zz++++=EXTRAWORD
formed ^xvbn+++xvbn+=formed
by ^in++++=by
the ^ati++++=the
three ^cd++++=three
functional ^jj+atrb+++=functional
units ^nns++++=units
to ^in++++=to
study ^nn++++=study
the ^ati++++=the
cerebral ^jj+atrb+++=cerebral
localization ^nn+nom+++=localization
of ^in++++=of
the ^ati++++=the
higher ^jjr+atrb+++=higher
mental ^jj+atrb+++=mental
functions ^nns+nom+++=functions
in ^in++++=in
man ^nn++++=man.
. ^zz++++=EXTRAWORD
