The ^ati++++=The
emotion ^nn+nom+++=emotion
regulation ^nn+nom+++=regulation
field ^nn++++=field
has ^vbz+hvz+aux++=has
grown ^vprf+++xvbnx+=grown
exponentially ^rb++++=exponentially
in ^in++++=in
terms ^nns++++=terms
of ^in++++=of
theoretical ^jj+atrb+++=theoretical
and ^cc+phrs+++=and
empirical ^jj+atrb+++=empirical
work ^nn++++=work
over ^in++++=over
the ^ati++++=the
last ^ap++++=last
20 ^cd++++=20
years ^nns++++=years
( ^zz++++=(GROSS,
gross ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
recently ^rb+tm+++=recently
has ^vbz+hvz+aux++=has
it ^pp3+it+++=it
sparked ^vbd+++xvbn+=sparked
interest ^nn++++=interest
in ^in++++=in
educational ^jj+atrb+++=educational
research ^nn++++=research
( ^zz++++=(TAXER;
taxer ^jjr++++=EXTRAWORD
; ^zz++++=EXTRAWORD
Gross ^jj++++=GROSS,
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018;
; ^zz++++=EXTRAWORD
Yin ^np+++??+=YIN,
, ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Literature ^nn++++=Literature
reviews ^nns++++=reviews
on ^in++++=on
teachers ^nns+nom+++=teachers'
' ^zz++++=EXTRAWORD
emotions ^nns+nom+++=emotions
( ^zz++++=(e.g.,
e.g ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Fried ^jj++++=FRIED;
; ^zz++++=EXTRAWORD
Mansfield ^np++++=MANSFIELD;
; ^zz++++=EXTRAWORD
Dobozy ^np+++??+=DOBOZY,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Uitto ^np+++??+=UITTO;
; ^zz++++=EXTRAWORD
Jokikokko ^np+++??+=JOKIKOKKO;
; ^zz++++=EXTRAWORD
Estola ^np+++??+=ESTOLA,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015)
) ^zz++++=EXTRAWORD
highlight ^nn++++=highlight
the ^ati++++=the
growing ^jj+atrb++xvbg+=growing
concern ^nn++++=concern
over ^in++++=over
emotion ^nn+nom+++=emotion
regulation ^nn+nom+++=regulation
as ^ql++++=as
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
main ^jjb+atrb+++=main
topics ^nns++++=topics
of ^in++++=of
investigation ^nn+nom+++=investigation,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
into ^in++++=into
account ^nn++++=account
the ^ati++++=the
high ^jj+atrb+++=high
levels ^nns++++=levels
of ^in++++=of
burnout ^nn+++??+=burnout
and ^cc++++=and
harm ^nn++++=harm
to ^in++++=to
teachers ^nns+nom+++=teachers'
' ^zz++++=EXTRAWORD
wellbeing ^xvbg+++xvbg+=wellbeing
resulting ^vbg+++xvbg+=resulting,
, ^zz++++=EXTRAWORD
in ^in++++=in
part ^nn++++=part,
, ^zz++++=EXTRAWORD
from ^in++++=from
processes ^nns+nom+++=processes
associated ^vbd+++xvbn+=associated
with ^in++++=with
emotion ^nn+nom+++=emotion
dysregulation ^nn+nom+++=dysregulation
and ^cc++++=and
emotional ^jj+atrb+++=emotional
demands ^nns++++=demands
( ^zz++++=(e.g.,
e.g ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Chang ^np+++??+=CHANG,
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013;
