The ^ati++++=The
research ^nn++++=research
was ^vbd+bedz+aux++=was
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out
in ^in++++=in
three ^cd++++=three
sessions ^nns++++=sessions,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
duration ^nn+nom+++=duration
of ^in++++=of
45 ^cd++++=45
to ^to++++=to
60 ^cd++++=60
minutes ^nns++++=minutes
and ^cc++++=and
5 ^zz++++=5
minutes ^nns++++=minutes
of ^in++++=of
rest ^nn++++=rest
when ^wrb+who+++=when
the ^ati++++=the
children ^nns++++=children
required ^vbd+++xvbn+=required
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
first ^od++++=first
session ^nn++++=session,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children's
's ^$++++=EXTRAWORD
Raven ^np+++??+=Raven
test ^nn++++=test
was ^vbd+bedz+aux++=was
performed ^vpsv++agls+xvbnx+=performed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
second ^od++++=second
and ^cc++++=and
third ^od++++=third
sessions ^nns++++=sessions,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Luria ^np+++??+=Luria
Initial ^jj+atrb+++=Initial
Neuropsychological ^np+++??+=Neuropsychological
Battery ^nn+nom+++=Battery
was ^vbd+bedz+aux++=was
administered ^vpsv++agls+xvbnx+=administered.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
distributed ^vpsv++agls+xvbnx+=distributed
in ^in++++=in
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
aim ^nn++++=aim
of ^in++++=of
avoiding ^xvbg+++xvbg+=avoiding
mental ^jj+atrb+++=mental
fatigue ^nn++++=fatigue
and ^cc++++=and
demotivation ^nn+nom+++=demotivation
of ^in++++=of
the ^ati++++=the
child ^nn++++=child
by ^in++++=by
the ^ati++++=the
instrument ^nn+nom+++=instrument.
. ^zz++++=EXTRAWORD
