The ^ati++++=The
tolerance ^nn+nom+++=tolerance
of ^in++++=of
C ^zz++++=C.
. ^zz++++=EXTRAWORD
alba ^nn+++??+=alba
seeds ^nns++++=seeds/pyrenes
to ^to++++=to
prolonged ^vbi++++=prolonged
water ^nn++++=water
immersion ^nn++++=immersion
should ^md+nec+++=should
be ^vb+be+vrb++=be
further ^jjb++++=further
investigated ^jj+++xvbn+=investigated
to ^to++++=to
understand ^vbi+vprv+++=understand
if ^cs+cnd+++=if
the ^ati++++=the
heightened ^jj+atrb++xvbn+=heightened
germination ^nn+nom+++=germination
is ^vbz+bez+aux++=is
sustained ^vpsv++agls+xvbnx+=sustained.
. ^zz++++=EXTRAWORD
High ^jj+atrb+++=High
and ^cc+phrs+++=and
fast ^jj+atrb+++=fast
germination ^nn+nom+++=germination
after ^cs+sub+++=after
flooding ^nn++++=flooding
can ^md+pos+++=can
be ^vb+be+vrb++=be
a ^at++++=a
vital ^jj+atrb+++=vital
trait ^nn++++=trait
for ^in++++=for
maintaining ^xvbg+++xvbg+=maintaining
monodominance ^nn+nom+++=monodominance
since ^cs+sub+++=since
most ^ql+emph+++=most
buried ^jj+atrb++xvbn+=buried
propagules ^nns+++??+=propagules
are ^vb+ber+aux++=are
recruited ^vpsv++agls+xvbnx+=recruited
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
seasonal ^jj+atrb+++=seasonal
flooding ^nn++++=flooding
period ^nn++++=period
in ^in++++=in
the ^ati++++=the
pantanal ^np+nom+++=Pantanal
wetlands ^nns++++=wetlands
( ^zz++++=(Bao
bao ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2018 ^cd++++=2018).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
