The ^ati++++=The
roda ^nn+++??+=roda
typically ^rb++++=typically
occupied ^vbd+++xvbn+=occupied
only ^rb+down+++=only
about ^in++++=about
last ^rb++++=last
15 ^cd++++=15
minutes ^nns++++=minutes
of ^in++++=of
Sandro ^np+++??+=Sandro
s ^zz++++=s
class ^nn++++=class
and ^cc++++=and
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
always ^rb++++=always
happen ^vb+++??+=happen
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
time ^vb++++=time
constraints ^nns+++??+=constraints
or ^cc++++=or
low ^jj+atrb+++=low
numbers ^nns+nom+++=numbers
of ^in++++=of
people ^nns++++=people.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
a ^at++++=a
prominent ^jj+atrb+++=prominent
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
workshops ^nns++++=workshops,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
it ^pp3+it+++=it
also ^rb++++=also
took ^vbd+++xvbn+=took
place ^nn++++=place
at ^in++++=at
the ^ati++++=the
end ^nn++++=end.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
an ^at++++=an
opportunity ^nn+nom+++=opportunity
for ^in++++=for
a ^at++++=a
spontaneous ^jj+atrb+++=spontaneous
game ^nn++++=game
of ^in++++=of
capoeira ^nn+++??+=capoeira,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
time ^nn++++=time
for ^in++++=for
learning ^xvbg+++xvbg+=learning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
putting ^nvbg+++xvbg+=putting
in ^in++++=in
practice ^nn++++=practice
one ^cd1++++=one
s ^zz++++=s
skills ^nns++++=skills
and ^cc++++=and
enjoying ^vbg+++xvbg+=enjoying
and ^cc+phrs+++=and
expressing ^vbg+++xvbg+=expressing
oneself ^ppl++++=oneself,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
through ^in++++=through
singing ^vbg+++xvbg+=singing,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
instruments ^nns+nom+++=instruments
or ^cc++++=or
playing ^vbg+++xvbg+=playing
capoeira ^nn++++=capoeira.
. ^zz++++=EXTRAWORD
