The ^ati++++=The
website ^nn++++=website
Terra ^&fw++++=Terra
( ^zz++++=(n.d.)
n.d ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
based ^xvbn+++xvbn+=based
on ^in++++=on
data ^nns++++=data
from ^in++++=from
the ^ati++++=the
National ^jj+atrb+++=National
Institute ^nn++++=Institute
for ^in++++=for
Educational ^jj+atrb+++=Educational
Studies ^nns++++=Studies
and ^cc++++=and
Research ^nn++++=Research
An ^at++++=An
sio ^nn+++??+=sio
Teixeira ^np+++??+=Teixeira
( ^zz++++=(INEP),
inep ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
showed ^vb+++xvbn+=showed
that ^tht+vcmp+++=that
the ^ati++++=the
Amazon ^np+++??+=Amazon,
, ^zz++++=EXTRAWORD
a ^at++++=a
northern ^jj+atrb+++=northern
state ^nn++++=state
in ^in++++=in
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
invested ^j+++xvbn+=invested
R ^zz++++=R$
$ ^zz++++=EXTRAWORD
3,075.89 ^cd++++=3,075.89
a ^at++++=a
year ^nn++++=year
per ^in++++=per
student ^nn++++=student
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
for ^in++++=for
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
Santa ^&fw++++=Santa
Catarina ^np+++??+=Catarina,
, ^zz++++=EXTRAWORD
a ^at++++=a
southern ^jj+atrb+++=southern
state ^nn++++=state,
, ^zz++++=EXTRAWORD
invested ^j+++xvbn+=invested
R ^zz++++=R$
$ ^zz++++=EXTRAWORD
6,829.52 ^cd++++=6,829.52.
. ^zz++++=EXTRAWORD
Being ^vbg+beg++xvbg+=Being
education ^nn+nom+++=education
a ^at++++=a
complex ^jj+atrb+++=complex
system ^nn++++=system,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
possible ^jj++++=possible
to ^to+jcmp+++=to
state ^vb++++=state
that ^tht+vcmp+obj++=that
every ^at++++=every
student ^nn++++=student
from ^in++++=from
the ^ati++++=the
North ^np+pl+++=North
is ^vbz+bez+vrb++=is
lesser ^jjr++++=lesser
prepared ^jj+++xvbn+=prepared
for ^in++++=for
international ^jj++++=international
academic ^jj++++=academic
writing ^jj+++xvbg+=writing
than ^in++++=than
the ^ati++++=the
students ^nns++++=students
from ^in++++=from
the ^ati++++=the
South ^np+pl+++=South
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
different ^jj+atrb+++=different
public ^jj+atrb+++=public
education ^nn+nom+++=education
they ^pp3a+pp3+++=they
get ^vb++++=get.
. ^zz++++=EXTRAWORD
As ^ql++++=As
elements ^nns+nom+++=elements
that ^tht+rel+obj++=that
influence ^nn+nom+++=influence
educational ^jj+atrb+++=educational
practices ^nns++++=practices,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
contextual ^jj+atrb+++=contextual
issues ^nns++++=issues,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
economy ^nn++++=economy
and ^cc++++=and
politics ^nn++++=politics,
, ^zz++++=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
be ^vbi+vbi+aux++=be
considered ^vbd+vprv++xvbn+=considered
in ^in++++=in
the ^ati++++=the
needs ^nns++++=needs
analysis ^nn++++=analysis
for ^in++++=for
Ceap ^np+++??+=CEAP
courses ^nns++++=courses.
. ^zz++++=EXTRAWORD
Ict ^np+++??+=ICT,
, ^zz++++=EXTRAWORD
as ^in++++=as
shown ^nn++++=shown
in ^in++++=in
this ^dt+dem+++=this
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
help ^vb++++=help
teachers ^nns+nom+++=teachers/course
developers ^nns+nom+++=developers
to ^to++++=to
investigate ^nn+nom+++=investigate
at ^rb++++=at
a ^at++++=a
distance ^nn+nom+++=distance
how ^wrb+who+++=how
those ^dt+dem+++=those
issues ^nns++++=issues
impact ^nn++++=impact
specific ^jj+atrb+++=specific
educational ^jj+atrb+++=educational
contexts ^nns++++=contexts.
. ^zz++++=EXTRAWORD
