The ^ati++++=The
other ^ap++++=other
disciplinary ^nn+nom+++=disciplinary
areas ^nns++++=areas,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
also ^rb++++=also
show ^vb+vprv+++=show
similar ^jj+atrb+++=similar
behavior ^nn++++=behavior.
. ^zz++++=EXTRAWORD
Overall ^jjb++++=Overall,
, ^zz++++=EXTRAWORD
articles ^nns++++=articles
in ^in++++=in
Spanish ^nn++++=Spanish
in ^in++++=in
these ^dt+dem+++=these
journals ^nns+nom+++=journals
went ^vbd+++xvbn+=went
from ^in++++=from
92.8 ^cd++++=92.8%
% ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
the ^ati++++=the
selected ^jj+atrb++xvbn+=selected
period ^nn++++=period
to ^to++++=to
86.6 ^cd++++=86.6%
% ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
period ^nn++++=period.
. ^zz++++=EXTRAWORD
In ^in++++=In
contrast ^nn++++=contrast,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
did ^vbd+dod+vrb++=did
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles
in ^in++++=in
English ^jj+atrb+++=English
increase ^nn++++=increase
( ^zz++++=(5.6%
5.6 ^cd++++=EXTRAWORD
% ^zz++++=EXTRAWORD
to ^to++++=to
10.2 ^cd++++=10.2%)
% ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
but ^cc++++=but
also ^rb++++=also
those ^dt+dem+++=those
in ^in++++=in
Portuguese ^jj++++=Portuguese
( ^zz++++=(1.2%
1.2 ^cd++++=EXTRAWORD
% ^zz++++=EXTRAWORD
to ^to++++=to
3% ^cd++++=3%).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
trend ^nn++++=trend
was ^vbd+bedz+vrb++=was
slightly ^rb+down+++=slightly
more ^rbr++++=more
marked ^jj+++xvbn+=marked
in ^in++++=in
the ^ati++++=the
cases ^nns++++=cases
of ^in++++=of
journals ^nns+nom+++=journals
from ^in++++=from
uruguay ^np++++=Uruguay
and ^cc++++=and
colombia ^np++++=Colombia.
. ^zz++++=EXTRAWORD
