The ^ati++++=The
possibility ^nn+nom+++=possibility
of ^in++++=of
the ^ati++++=the
present ^jj+atrb+++=present
material ^nn++++=material
be ^vb+be+vrb++=be
representative ^nn++++=representative
of ^in++++=of
a ^at++++=a
new ^jj+atrb+++=new
variety ^nn++++=variety
of ^in++++=of
C ^zz++++=C.
. ^zz++++=EXTRAWORD
difficile ^nn+++??+=difficile
is ^vbz+bez+vrb++=is
also ^rb++++=also
an ^at++++=an
open ^jj+atrb+++=open
question ^nn+nom+++=question
to ^to++++=to
be ^vbi+vbi+aux++=be
considered ^vpsv++agls+xvbnx+=considered
in ^in++++=in
the ^ati++++=the
future ^jjb++++=future,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
further ^jjb+atrb+++=further
studies ^nns++++=studies
be ^vb+be+aux++=be
made ^vprf+++xvbn+=made
towards ^in++++=towards
its ^pp$+it+++=its
best ^jjt+atrb+++=best
delimitation ^nn+nom+++=delimitation
at ^rb++++=at
intraspecific ^jj+atrb+++=intraspecific
level ^nn++++=level.
. ^zz++++=EXTRAWORD
