The ^ati++++=The
techniques ^nns++++=techniques
employed ^vbd+++xvbn+=employed
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
for ^in++++=for
obtaining ^xvbg+++xvbg+=obtaining
information ^nn+nom+++=information
were ^vbd+bed+vrb++=were
standard ^jj+pred+++=standard,
, ^zz++++=EXTRAWORD
adjusted ^xvbn+++xvbn+=adjusted
only ^rb+down+++=only
to ^in++++=to
the ^ati++++=the
particular ^jj+atrb+++=particular
requirements ^nns+nom+++=requirements
of ^in++++=of
the ^ati++++=the
information ^nn+nom+++=information
being ^xvbg+++xvbg+=being
gathered ^vbd+++xvbn+=gathered.
. ^zz++++=EXTRAWORD
A ^at++++=A
journal ^nn++++=journal
was ^vbd+bedz+aux++=was
kept ^vpsv++agls+xvbnx+=kept;
; ^zz++++=EXTRAWORD
temperature ^nn++++=temperature,
, ^zz++++=EXTRAWORD
humidity ^nn+nom+++=humidity
and ^cc++++=and
precipitation ^nn+nom+++=precipitation
readings ^nns++++=readings
were ^vbd+bed+aux++=were
recorded ^vpsv++agls+xvbnx+=recorded
daily ^jj++++=daily
in ^in++++=in
camp ^nn++++=camp;
; ^zz++++=EXTRAWORD
information ^nn+nom+++=information
obtained ^vwbn+++xvbn+=obtained
from ^in++++=from
observation ^nn+nom+++=observation
and ^cc++++=and
interrogation ^nn+nom+++=interrogation
were ^vbd+bed+aux++=were
accumulated ^vpsv++agls+xvbnx+=accumulated
on ^in++++=on
four ^cd++++=four-by-six
- ^zz++++=EXTRAWORD
by ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
slips ^nns++++=slips
or ^cc++++=or
some ^dti++++=some
other ^ap++++=other
convenient ^jj+atrb+++=convenient
form ^nn++++=form
in ^in++++=in
duplicate ^nn+nom+++=duplicate,
, ^zz++++=EXTRAWORD
with ^in++++=with
date ^nn++++=date,
, ^zz++++=EXTRAWORD
place ^nn++++=place
and ^cc++++=and
informant ^nn+nom+++=informant
s ^zz++++=s
name ^nn++++=name
indicated ^vbd+vprv++xvbn+=indicated
on ^in++++=on
each ^ppls++++=each
slip ^np++++=slip;
; ^zz++++=EXTRAWORD
specimens ^nns++++=specimens,
, ^zz++++=EXTRAWORD
photographs ^nns++++=photographs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tape ^nn++++=tape
recordings ^nns++++=recordings
were ^vbd+bed+aux++=were
taken ^vpsv++agls+xvbn+=taken
of ^in++++=of
everything ^pn++++=everything
possible ^jj++++=possible.
. ^zz++++=EXTRAWORD
