The ^ati++++=The
community ^nn+nom+++=community-wide
- ^zz++++=EXTRAWORD
wide ^jj++++=EXTRAWORD
meeting ^jj+++xvbg+=meeting
on ^in++++=on
July ^nr++++=July
15 ^cd++++=15
was ^vbd+bedz+aux++=was
well ^rb++++=well
attended ^vpsv++by+xvbn+=attended
by ^in++++=by
many ^ap++++=many
community ^nn+nom+++=community
adults ^nns++++=adults,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
engaged ^vbd+++xvbn+=engaged
in ^in++++=in
discussion ^nn++++=discussion
of ^in++++=of
the ^ati++++=the
project ^nn++++=project
and ^cc++++=and
potential ^jj++++=potential
ethical ^jj++++=ethical
issues ^vbz++++=issues
posed ^vpsv++by+xvbn+=posed
by ^in++++=by
recording ^xvbg+++xvbg+=recording
and ^cc++++=and
archiving ^xvbg+++xvbg+=archiving
audiovisual ^jj+atrb+++=audiovisual
materials ^nns+nom+++=materials.
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
a ^at++++=a
meeting ^jj+++xvbg+=meeting
to ^to++++=to
seek ^vbi++++=seek
permission ^nn++++=permission
to ^to+ncmp+++=to
record ^vb++++=record,
, ^zz++++=EXTRAWORD
the ^ati++++=the
meeting ^jj+++xvbg+=meeting
itself ^ppl++++=itself
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
recorded ^jj+++xvbn+=recorded.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
permission ^nn++++=permission
seeking ^jj+atrb+++=seeking
process ^nns+nom+++=process
advanced ^jj++++=advanced
significantly ^rb++++=significantly
during ^in++++=during
this ^dt+dem+++=this
meeting ^nn++++=meeting:
: ^zz++++=EXTRAWORD
