The ^ati++++=The
existence ^nn+nom+++=existence
of ^in++++=of
many ^ap++++=many
research ^nn++++=research
paradigms ^nns++++=paradigms
might ^md+pos+++=might
not ^xnot++not++=not
be ^vb+be+vrb++=be
a ^at++++=a
problem ^nn++++=problem
in ^in++++=in
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
in ^in++++=in
educational ^jj+atrb+++=educational
research ^nn++++=research.
. ^zz++++=EXTRAWORD
Treagust ^np+++??+=Treagust
and ^cc++++=and
colleagues ^nns++++=colleagues
( ^zz++++=(2014)
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
advocate ^nn+nom+++=advocate
that ^tht+rel+obj++=that
this ^dt+dem+++=this
diversity ^nn+nom+++=diversity
promotes ^vbz++++=promotes
the ^ati++++=the
construction ^nn+nom+++=construction
of ^in++++=of
more ^rbr++++=more
balanced ^jj+atrb++xvbn+=balanced
knowledge ^nn++++=knowledge
and ^cc++++=and
broader ^jjr+atrb+++=broader
effort ^nn++++=effort.
. ^zz++++=EXTRAWORD
In ^in++++=In
same ^ap++++=same
position ^nn+nom+++=position,
, ^zz++++=EXTRAWORD
Taber ^np+++??+=Taber
( ^zz++++=(2013)
2013 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
acknowledges ^vbz++++=acknowledges
that ^tht+vcmp+++=that
any ^dti++++=any
paradigm ^nn++++=paradigm
has ^vbz+hvz+vrb++=has
strengths ^nns++++=strengths
and ^cc++++=and
limitations ^nns+nom+++=limitations,
, ^zz++++=EXTRAWORD
thus ^rb+cnj+++=thus
any ^dti++++=any
of ^in++++=of
them ^pp3o+pp3+++=them
can ^md+pos+++=can
produce ^vb++++=produce
valuable ^jj+atrb+++=valuable
knowledge ^nn++++=knowledge
and ^cc++++=and
can ^md+pos+++=can
be ^vb+be+aux++=be
employed ^vpsv++agls+xvbn+=employed
in ^in++++=in
complementary ^jj+atrb+++=complementary
ways ^nns++++=ways.
. ^zz++++=EXTRAWORD
