The ^ati++++=The
first ^rb++++=first
scientific ^jj++++=scientific
report ^vb++++=report
on ^in++++=on
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
Ace2 ^np+++??+=ACE2
as ^in++++=as
a ^at++++=a
host ^nn++++=host-cell
- ^zz++++=EXTRAWORD
cell ^nn++++=EXTRAWORD
entry ^nn++++=entry
portal ^nn++++=portal
by ^in++++=by
a ^at++++=a
coronavirus ^nns+++??+=coronavirus
involved ^vbd+++xvbn+=involved
Sars ^np+++??+=SARS-CoV
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
( ^zz++++=(Li
li ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2003 ^cd++++=2003).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
this ^dt+dem+++=this
happened ^jj+++xvbn+=happened
before ^in++++=before
( ^zz++++=(some
some ^dti++++=EXTRAWORD
coronavirus ^nns+++??+=coronavirus
use ^nn++++=use
the ^ati++++=the
Ace2 ^np+++??+=ACE2
protein ^nn++++=protein
as ^in++++=as
a ^at++++=a
gateway ^nn++++=gateway
to ^in++++=to
the ^ati++++=the
host ^nn++++=host-cell),
- ^zz++++=EXTRAWORD
cell ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
either ^dtx++++=either
with ^in++++=with
humans ^nns++++=humans
or ^cc++++=or
other ^ap++++=other
species ^nn++++=species,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
currently ^rb++++=currently
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
considering ^vbg+++xvbg+=considering
only ^ap+down+++=only
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
about ^in++++=about
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
Sars ^np+++??+=SARS-CoV,
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
short ^jj+atrb+++=short
timeframe ^nn+++??+=timeframe
for ^in++++=for
us ^pp1o+pp1+++=us
to ^to++++=to
expect ^vbi+vprv+++=expect
any ^dti++++=any
evolutionary ^jj++++=evolutionary
" ^zz++++="reaction"
reaction ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
host ^nn++++=host
with ^in++++=with
a ^at++++=a
relatively ^rb++++=relatively
long ^jj+atrb+++=long
life ^nn++++=life
cycle ^nn++++=cycle,
, ^zz++++=EXTRAWORD
at ^in++++=at
least ^rbt++++=least
regarding ^in++++=regarding
human ^jj+atrb+++=human
Ace2 ^np+++??+=ACE2.
. ^zz++++=EXTRAWORD
In ^in++++=In
other ^ap++++=other
words ^nns++++=words,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+aux++=do
not ^xnot++not++=not
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
for ^in++++=for
the ^ati++++=the
human ^jj+atrb+++=human
Ace2 ^np+++??+=ACE2
( ^zz++++=(in
in ^in++++=EXTRAWORD
relation ^nn++++=relation
to ^in++++=to
both ^abx++++=both
Sars ^np+++??+=SARS-CoV
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
and ^cc++++=and
Sars ^np+++??+=SARS-CoV-2)
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
reported ^vpsv++agls+xvbnx+=reported
in ^in++++=in
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
Peng ^np+++??+=Peng
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2017)
