The ^ati++++=The
other ^ap++++=other
preventive ^jj+atrb+++=preventive
and ^cc+phrs+++=and
professional ^jj+atrb+++=professional
protection ^nn++++=protection
components ^nns++++=components
must ^md+nec+++=must
be ^vb+be+aux++=be
aligned ^vpsv++agls+xvbnx+=aligned
to ^in++++=to
the ^ati++++=the
type ^nn++++=type
of ^in++++=of
contact ^nn++++=contact
and ^cc++++=and
procedure ^nn++++=procedure
to ^to++++=to
be ^vbi+vbi+aux++=be
performed ^vpsv++agls+xvbnx+=performed
and ^cc++++=and
to ^in++++=to
the ^ati++++=the
vestment ^nn+++??+=vestment
for ^in++++=for
assistance ^vb++++=assistance
to ^to+vcmp+++=to
the ^ati++++=the
suspected ^jj+atrb++xvbn+=suspected
patient ^nn++++=patient/carrier
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
and ^cc++++=and
include ^vb++++=include
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
cloak ^nn++++=cloak/apron,
goggles ^nns++++=goggles
or ^cc++++=or
protection ^nn++++=protection
facial ^jj++++=facial,
, ^zz++++=EXTRAWORD
hat ^nn++++=hat
and ^cc++++=and
apron ^nn++++=apron.
. ^zz++++=EXTRAWORD
