The ^ati++++=The
evolution ^nn++++=evolution
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
cases ^nns++++=cases
in ^in++++=in
Brazil ^np++++=Brazil
in ^in++++=in
relation ^nn++++=relation
to ^in++++=to
some ^dti++++=some
countries ^nns++++=countries
in ^in++++=in
Latin ^jj+atrb+++=Latin
America ^np++++=America
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
right ^jj+atrb+++=right
panel ^nn++++=panel)
) ^zz++++=EXTRAWORD
shows ^vbz+vprv+++=shows
a ^at++++=a
prominent ^jj+atrb+++=prominent
progression ^nn++++=progression
curve ^nn++++=curve,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
Peru ^np++++=Peru,
, ^zz++++=EXTRAWORD
Chile ^np+++??+=Chile
and ^cc++++=and
Ecuador ^np+++??+=Ecuador.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
figure ^nn++++=figure
shows ^vbz+vprv+++=shows
the ^ati++++=the
daily ^jj+atrb+++=daily
evolution ^nn++++=evolution
of ^in++++=of
the ^ati++++=the
infection ^nn++++=infection,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
each ^dt++++=each
country ^nn++++=country
has ^vbz+hvz+aux++=has
notified ^vwbn+++xvbn+=notified
at ^in++++=at
least ^ql++++=least
ten ^cd++++=ten
cases.26 ^nn++++=cases.26
