The ^ati++++=The
term ^nn++++=term
virus ^nn++++=virus
comes ^vbz++++=comes
from ^in+ppvb+++=from
Latin ^nn++++=Latin,
, ^zz++++=EXTRAWORD
understood ^vpbn+vprv++xvbn+=understood
as ^ql++++=as
poison ^nn++++=poison
or ^cc++++=or
toxin ^nn+++??+=toxin
. ^zz++++=.
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
mostly ^rb++++=mostly
20 ^cd++++=20-300
- ^zz++++=EXTRAWORD
300 ^cd++++=EXTRAWORD
nm ^nn+++??+=nm
in ^in++++=in
diameter ^nn++++=diameter,
, ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
genome ^nn+++??+=genome
consisting ^vwbg+++xvbg+=consisting
of ^in++++=of
one ^cd1++++=one
or ^cc++++=or
more ^rbr++++=more
nucleic ^nn+++??+=nucleic
acid ^jj+atrb+++=acid
molecules ^nns++++=molecules
( ^zz++++=(DNA
dna ^nn+++??+=EXTRAWORD
or ^cc++++=or
Rna ^np+++??+=RNA),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
covered ^xvbn+++xvbn+=covered
by ^in++++=by
a ^at++++=a
protein ^nn++++=protein
wrapper ^nn++++=wrapper
formed ^vwbn+++xvbn+=formed
by ^in++++=by
one ^cd1++++=one
or ^cc++++=or
more ^ql++++=more
proteins ^nns+++??+=proteins,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
a ^at++++=a
complex ^jj+atrb+++=complex
envelope ^nn++++=envelope
in ^in++++=in
a ^at++++=a
lipid ^nn+++??+=lipid
bilayer.2 ^nn+++??+=bilayer.2
Coronaviruses ^np+++??+=Coronaviruses
are ^vb+ber+aux++=are
enveloped ^vpsv++agls+xvbnx+=enveloped
positive ^jj++++=positive-RNA
- ^zz++++=EXTRAWORD
rna ^nn+++??+=EXTRAWORD
viruses ^nns++++=viruses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
have ^vb+hv+vrb++=have
a ^at++++=a
unique ^jj+atrb+++=unique
replication ^nn+++??+=replication
strategy ^nn++++=strategy,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
makes ^vbz++++=makes
it ^pp3+it+++=it
possible ^jj++++=possible
to ^to+jcmp+++=to
vary ^vbi++++=vary
their ^pp$+pp3+++=their
pathogenicity ^nn++++=pathogenicity
and ^cc++++=and
ease ^nn++++=ease
of ^in++++=of
adaptation ^nn++++=adaptation
in ^in++++=in
different ^jj+atrb+++=different
environments.2 ^nn++++=environments.2
