The ^ati++++=The
annual ^jj+atrb+++=annual
mortality ^nn++++=mortality
of ^in++++=of
plants ^nns++++=plants
with ^in++++=with
< ^zz++++=<
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh
did ^vbd+dod+aux++=did
not ^xnot++not++=not
differ ^vb++++=differ
from ^in++++=from
that ^dt+dem+++=that
of ^in++++=of
plants ^nns++++=plants
with ^in++++=with
> ^zz++++=>
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh
in ^in++++=in
the ^ati++++=the
shrub ^nn++++=shrub-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
31.5 ^cd++++=31.5,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.171 ^nn+++??+=0.171)
) ^zz++++=EXTRAWORD
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
climbers ^nns+++??+=climbers
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
41.5 ^cd++++=41.5,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.538 ^nn+++??+=0.538).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
annual ^jj+atrb+++=annual
plant ^nn++++=plant
recruitment ^nn++++=recruitment
in ^in++++=in
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
class ^nn++++=class
( ^zz++++=(<
< ^zz++++=EXTRAWORD
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh)
) ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
greater ^jjr+pred+++=greater
than ^cs+sub+++=than
that ^dt+dem+++=that
of ^in++++=of
plants ^nns++++=plants
with ^in++++=with
> ^zz++++=>
2.5 ^cd++++=2.5
cm ^nnu++++=cm
dbh ^nn+++??+=dbh
both ^abx++++=both
in ^in++++=in
the ^ati++++=the
shrub ^nn++++=shrub-trees
- ^zz++++=EXTRAWORD
trees ^nns++++=EXTRAWORD
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
0 ^zz++++=0,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.00001 ^nn+++??+=0.00001)
) ^zz++++=EXTRAWORD
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
climbers ^nns+++??+=climbers
synusia ^nn+++??+=synusia
( ^zz++++=(Mann-Whitney
mann ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
whitney ^np++++=EXTRAWORD
Test ^nn++++=Test,
, ^zz++++=EXTRAWORD
U ^zz++++=U
= ^zz++++==
8 ^zz++++=8,
, ^zz++++=EXTRAWORD
p ^zz++++=p
= ^zz++++==
0.0006 ^nn++++=0.0006,
, ^zz++++=EXTRAWORD
figure ^nn++++=figure
3 ^zz++++=3).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
