The ^ati++++=The
event ^nn++++=event
of ^in++++=of
macrophytes ^nns+++??+=macrophytes
removal ^nn++++=removal
( ^zz++++=(1999)
1999 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
caused ^vbd+++xvbn+=caused
a ^at++++=a
significant ^jj+atrb+++=significant
increase ^nn++++=increase
in ^in++++=in
the ^ati++++=the
Tsi ^np+++??+=TSI
mean ^nn++++=mean
values ^nns++++=values
leading ^vwbg+++xvbg+=leading
to ^in++++=to
a ^at++++=a
switch ^nn++++=switch
to ^in++++=to
a ^at++++=a
more ^rbr++++=more
turbid ^jj+atrb+++=turbid
state ^nn++++=state,
, ^zz++++=EXTRAWORD
increased ^jj+atrb++xvbn+=increased
phosphorus ^nns+++??+=phosphorus
concentrations ^nns++++=concentrations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feedback ^nn+++??+=feedback
mechanisms ^nns++++=mechanisms
( ^zz++++=(Bicudo
bicudo ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2007 ^cd++++=2007).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
reverberated ^jj++++=reverberated
into ^in++++=into
a ^at++++=a
Tsi ^np+++??+=TSI
increase ^nn++++=increase
until ^cs+sub+++=until
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
2001 ^cd++++=2001
and ^cc++++=and
the ^ati++++=the
beginning ^jj+++xvbg+=beginning
of ^in++++=of
2002 ^cd++++=2002,
, ^zz++++=EXTRAWORD
as ^in++++=as
evaluated ^nn++++=evaluated
through ^in++++=through
the ^ati++++=the
point ^nn++++=point
break ^vb++++=break
regression ^nn++++=regression
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
5 ^zz++++=5).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
after ^in++++=after
the ^ati++++=the
abrupt ^jj+atrb+++=abrupt
change ^nn++++=change
event ^nn++++=event,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Tsi ^np+++??+=TSI
started ^vbd+++xvbn+=started
to ^in++++=to
decrease ^nn++++=decrease.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
can ^md+pos+++=can
be ^vb+be+aux++=be
related ^vpsv++agls+xvbnx+=related
to ^in++++=to
some ^dti++++=some
management ^nn++++=management
events ^nns++++=events
in ^in++++=in
the ^ati++++=the
system ^nn++++=system
history ^nn++++=history
( ^zz++++=(tables
tables ^nns++++=EXTRAWORD
1 ^zz++++=1
and ^cc++++=and
3 ^zz++++=3).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
highlight ^nn++++=highlight
the ^ati++++=the
importance ^nn++++=importance
of ^in++++=of
secondary ^jj+atrb+++=secondary
wastewater ^nn+++??+=wastewater
treatment ^nn++++=treatment
in ^in++++=in
the ^ati++++=the
city ^nn++++=city
zoo ^nn++++=zoo
( ^zz++++=(started
started ^vbd+++xvbn+=EXTRAWORD
in ^in++++=in
October ^nr++++=October
2007 ^cd++++=2007).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Moreover ^rb+cnj+++=Moreover,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
most ^ql+emph+++=most
likely ^jj++++=likely
occurred ^jj+++xvbn+=occurred
a ^at++++=a
slowdown ^nn+++??+=slowdown
in ^in++++=in
the ^ati++++=the
internal ^jj+atrb+++=internal
P ^zz++++=P
loading ^vwbg+++xvbg+=loading
process ^nn++++=process
since ^in++++=since
2005 ^cd++++=2005,
, ^zz++++=EXTRAWORD
as ^in++++=as
indicated ^nn++++=indicated
by ^in++++=by
the ^ati++++=the
lower ^jjr+atrb+++=lower
surface ^nn++++=surface
P ^zz++++=P
values ^nns++++=values
in ^in++++=in
the ^ati++++=the
time ^nn++++=time-series
- ^zz++++=EXTRAWORD
series ^nn++++=EXTRAWORD
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
3 ^zz++++=3)
) ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
decrease ^nn++++=decrease
in ^in++++=in
bottom ^jjb+atrb+++=bottom
soluble ^jj+atrb+++=soluble
reactive ^nn+++??+=reactive
phosphorus ^nns+++??+=phosphorus
with ^in++++=with
the ^ati++++=the
increase ^nn++++=increase
in ^in++++=in
bottom ^jjb+atrb+++=bottom
oxygen ^nn++++=oxygen
levels ^nns++++=levels
( ^zz++++=(DCB,
dcb ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
