The ^ati++++=The
results ^nns++++=results
of ^in++++=of
the ^ati++++=the
co ^nn++++=co-integration
- ^zz++++=EXTRAWORD
integration ^nn++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
table ^nn++++=table
3 ^zz++++=3
above ^in+pl+++=above
indicated ^vbd+vprv++xvbn+=indicated
that ^tht+vcmp+++=that
the ^ati++++=the
trace ^vb++++=trace
statistics ^nns++++=statistics
is ^vbz+bez+vrb++=is
greater ^jjr+pred+++=greater
than ^in++++=than
the ^ati++++=the
critical ^jj+atrb+++=critical
value ^nn++++=value
at ^in++++=at
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
level ^nn++++=level
of ^in++++=of
significance ^nn++++=significance
in ^in++++=in
the ^ati++++=the
two ^cd++++=two
equations ^nns++++=equations.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
shows ^vbz+vprv+++=shows
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
co ^nn++++=co-integrating
- ^zz++++=EXTRAWORD
integrating ^vbg+++xvbg+=EXTRAWORD
relationship ^nn++++=relationship
among ^in++++=among
the ^ati++++=the
variables ^nns++++=variables
used ^vwbn+++xvbn+=used
to ^in++++=to
model ^nn++++=model
the ^ati++++=the
impact ^nn++++=impact
of ^in++++=of
selected ^jj+atrb++xvbn+=selected
macroeconomic ^nn+++??+=macroeconomic
variables ^nns++++=variables
on ^in++++=on
investment ^nn++++=investment
inflow ^nn++++=inflow
in ^in++++=in
Turkey ^nn++++=Turkey
for ^in++++=for
the ^ati++++=the
period ^nn++++=period
under ^in++++=under
study ^nn++++=study.
. ^zz++++=EXTRAWORD
Specifically ^rb+cnj+++=Specifically,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
117.7144>69.81889 ^cd++++=117.7144>69.81889
and ^cc++++=and
54.35455>47.85613 ^cd++++=54.35455>47.85613.
. ^zz++++=EXTRAWORD
Also ^rb+cnj+++=Also,
, ^zz++++=EXTRAWORD
the ^ati++++=the
p ^zz++++=p-value
- ^zz++++=EXTRAWORD
value ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
less ^ql++++=less
than ^cs+sub+++=than
0.05 ^nn+++??+=0.05
( ^zz++++=(0.0000)
0.0000 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
( ^zz++++=(0.0109).
0.0109 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
alternative ^jj+atrb+++=alternative
words ^nns++++=words,
, ^zz++++=EXTRAWORD
the ^ati++++=the
null ^jj+atrb+++=null
hypothesis ^nn++++=hypothesis
of ^in++++=of
no ^at++++=no
co ^nn++++=co-integration
- ^zz++++=EXTRAWORD
integration ^nn++++=EXTRAWORD
among ^in++++=among
the ^ati++++=the
variables ^nns++++=variables
is ^vbz+bez+aux++=is
rejected ^vpsv++agls+xvbnx+=rejected.
. ^zz++++=EXTRAWORD
Hence ^rb+cnj+++=Hence,
, ^zz++++=EXTRAWORD
the ^ati++++=the
test ^nn++++=test
result ^nn++++=result
suggest ^vb+vpub+++=suggest
the ^ati++++=the
existence ^nn++++=existence
of ^in++++=of
a ^at++++=a
long ^jj++++=long-run
- ^zz++++=EXTRAWORD
run ^vb+++xvbn+=EXTRAWORD
relationship ^nn++++=relationship
in ^in++++=in
two ^cd++++=two
co ^nn++++=co-integrating
- ^zz++++=EXTRAWORD
integrating ^vbg+++xvbg+=EXTRAWORD
equation ^nn++++=equation
at ^in++++=at
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
significance ^nn++++=significance
level ^nn++++=level.
. ^zz++++=EXTRAWORD
