The ^ati++++=The
maximum ^jj+atrb+++=maximum
time ^nn++++=time
that ^tht+rel+obj++=that
a ^at++++=a
patient ^nn++++=patient
can ^md+pos+++=can
be ^vb+be+aux++=be
kept ^vpsv++agls+xvbnx+=kept
on ^rb+phrv+++=on
Ti ^np+++??+=TI,
, ^zz++++=EXTRAWORD
without ^in++++=without
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
tracheal ^jj+atrb+++=tracheal
injury ^nn++++=injury,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
controversial ^jj+pred+++=controversial,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
several ^ap++++=several
studies ^nns++++=studies
have ^vb+hv+aux++=have
proven ^vprf+++xvbnx+=proven
the ^ati++++=the
benefit ^nn++++=benefit
of ^in++++=of
doing ^xvbg+++xvbg+=doing
an ^at++++=an
early ^jj+atrb+++=early
Tqt ^np+++??+=TQT,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
according ^in++++=according
to ^in++++=to
different ^jj+atrb+++=different
definitions ^nns++++=definitions,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
performed ^vpsv++agls+xvbnx+=performed
within ^in++++=within
2 ^zz++++=2,
, ^zz++++=EXTRAWORD
7 ^zz++++=7
or ^cc++++=or
10 ^cd++++=10
days ^nns++++=days
of ^in++++=of
mechanical ^jj+atrb+++=mechanical
ventilation8 ^nn++++=ventilation8.
. ^zz++++=EXTRAWORD
