The ^ati++++=The
location ^nn+nom+++=location
and ^cc++++=and
the ^ati++++=the
anatomical ^jj+atrb+++=anatomical
variations ^nns+nom+++=variations
of ^in++++=of
the ^ati++++=the
Mc ^nnu++++=MC
( ^zz++++=(bifid
bifid ^nn+++??+=EXTRAWORD
canal ^npl++++=canal,
, ^zz++++=EXTRAWORD
double ^jj++++=double
and ^cc++++=and
accessory ^nn++++=accessory
mental ^jj+atrb+++=mental
foramina ^nn+++??+=foramina,
, ^zz++++=EXTRAWORD
the ^ati++++=the
incidence ^nn+nom+++=incidence
of ^in++++=of
an ^at++++=an
anterior ^jj+atrb+++=anterior
loop ^nn++++=loop,
, ^zz++++=EXTRAWORD
etc ^rb++++=etc.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
as ^in++++=as
noticed ^nn++++=noticed
on ^in++++=on
Cbct ^np+++??+=CBCT
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
largely ^rb++splt++=largely
assessed ^vpsv++agls+xvbn+=assessed
in ^in++++=in
the ^ati++++=the
literature ^nn++++=literature
[ ^zz++++=[5-8,
5 ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
8 ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
11 ^cd++++=11-15].
- ^zz++++=EXTRAWORD
15]. ^nn++++=EXTRAWORD
