The ^ati++++=The
use ^nn++++=use
of ^in++++=of
a ^at++++=a
non ^&fw++++=non-adherent
- ^zz++++=EXTRAWORD
adherent ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
absorbent ^jj+atrb+++=absorbent
polyurethane ^nn+++??+=polyurethane
foam ^nn++++=foam
covered ^vbd+++xvbn+=covered
with ^in++++=with
Ibuprofen ^np+++??+=Ibuprofen
was ^vbd+bedz+aux++=was
mentioned ^vpsv++agls+xvbnx+=mentioned
in ^in++++=in
11 ^cd++++=11%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
studies ^nns++++=studies
with ^in++++=with
positive ^jj+atrb+++=positive
results ^nns++++=results
regarding ^in++++=regarding
Mfw ^np+++??+=MFW
pain ^nn++++=pain
control ^nn++++=control.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
surprising ^vbg+++xvbg+=surprising
since ^cs+sub+++=since
this ^dt+dem+++=this
drug ^nn++++=drug
introduces ^vbz++++=introduces
anti ^nn+++??+=anti-inflammatory
- ^zz++++=EXTRAWORD
inflammatory ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
analgesic ^jj+atrb+++=analgesic
properties ^nns++++=properties
into ^in++++=into
the ^ati++++=the
wound ^nn+++xvbn+=wound
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
new ^jj+atrb+++=new
studies ^nns++++=studies
with ^in++++=with
the ^ati++++=the
primary ^jj+atrb+++=primary
objective ^nn++++=objective
of ^in++++=of
evaluating ^xvbg+++xvbg+=evaluating
this ^dt+dem+++=this
therapy ^nn++++=therapy
to ^in++++=to
control ^nn++++=control
Mfwrelated ^np+++??+=MFWrelated
pain ^nn++++=pain
with ^in++++=with
an ^at++++=an
adequate ^jj+atrb+++=adequate
description ^nn+nom+++=description
of ^in++++=of
the ^ati++++=the
methodology ^nn++++=methodology
would ^md+prd+++=would
allow ^vb++++=allow
for ^in+ppvb+++=for
a ^at++++=a
safer ^jjr+atrb+++=safer
indication ^nn+nom+++=indication,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
its ^pp$+it+++=its
additional ^jj+atrb+++=additional
properties ^nns++++=properties
of ^in++++=of
nonadherence ^nn+nom+++=nonadherence
and ^cc++++=and
absorbency ^nn++++=absorbency
( ^zz++++=(Gottrup
gottrup ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
