The ^ati++++=The
lack ^nn++++=lack
of ^in++++=of
research ^nn++++=research
in ^in++++=in
the ^ati++++=the
educational ^jj+atrb+++=educational
area ^nn++++=area
affects ^vbz++++=affects
the ^ati++++=the
classroom ^nn++++=classroom
context ^nn++++=context,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
enough ^dt++++=enough
widely ^rb++++=widely
available ^jj+atrb+++=available
guidance ^nn+nom+++=guidance
for ^in++++=for
teachers ^nns+nom+++=teachers
to ^to+vcmp+++=to
adapt ^vbi++++=adapt
printed ^xvbn+++xvbn+=printed
materials ^nns+nom+++=materials
for ^in++++=for
blind ^jj+atrb+++=blind
students ^nns++++=students
by ^in++++=by
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Other ^ap++++=Other
difficulties ^nns++++=difficulties
relate ^vb++++=relate
to ^in++++=to
the ^ati++++=the
lack ^nn++++=lack
of ^in++++=of
preparation ^nn+nom+++=preparation
in ^in++++=in
teacher ^nn++++=teacher
education ^nn+nom+++=education
undergraduate ^nn+nom+++=undergraduate
courses ^nns++++=courses
( ^zz++++=(FERREIRA;
ferreira ^nn+++??+=EXTRAWORD
; ^zz++++=EXTRAWORD
Dickman ^np+++??+=DICKMAN,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Camargo ^np+++??+=CAMARGO;
; ^zz++++=EXTRAWORD
Nardi ^np+++??+=NARDI,
, ^zz++++=EXTRAWORD
2006 ^cd++++=2006;
; ^zz++++=EXTRAWORD
Oliveira ^np+++??+=OLIVEIRA;
; ^zz++++=EXTRAWORD
Reily ^np+++??+=REILY,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
future ^jjb+atrb+++=future
teachers ^nns+nom+++=teachers
only ^rb+down+++=only
get ^vb++++=get
a ^at++++=a
glimpse ^nn++++=glimpse
on ^in++++=on
the ^ati++++=the
special ^jj+atrb+++=special
education ^nn+nom+++=education
themes ^nns++++=themes.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
fact ^nn++++=fact
is ^vbz+bez+aux++=is
demonstrated ^vpsv++agls+xvbnx+=demonstrated
in ^in++++=in
Oliveira ^np+++??+=Oliveira
and ^cc++++=and
Reily ^np+++??+=Reily
s ^zz++++=s
research ^nn++++=research
( ^zz++++=(2014).
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Through ^in++++=Through
semi ^nn+++??+=semi-structured
- ^zz++++=EXTRAWORD
structured ^jj+atrb++xvbn+=EXTRAWORD
interviews ^nns++++=interviews
with ^in++++=with
five ^cd++++=five
blind ^jj+atrb+++=blind
music ^nn++++=music
students ^nns++++=students,
, ^zz++++=EXTRAWORD
the ^ati++++=the
authors ^nns++++=authors
investigated ^vbd+++xvbn+=investigated
the ^ati++++=the
learning ^jj+atrb++xvbg+=learning
process ^nns+nom+++=process
of ^in++++=of
those ^dt+dem+++=those
students ^nns++++=students,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
unveil ^vb+++??+=unveil
problems ^nns++++=problems
faced ^vwbn+++xvbn+=faced
by ^in++++=by
them ^pp3o+pp3+++=them
regarding ^in++++=regarding
the ^ati++++=the
access ^nn++++=access
to ^to++++=to
and ^cc++++=and
learning ^nvbg+++xvbg+=learning
of ^in++++=of
music ^nn++++=music
( ^zz++++=(OLIVEIRA;
oliveira ^nn+++??+=EXTRAWORD
; ^zz++++=EXTRAWORD
Reily ^np+++??+=REILY,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014,
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
407 ^cd++++=407).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
results ^nns++++=results
indicated ^vbd+vprv++xvbn+=indicated
a ^at++++=a
possible ^jj+atrb+++=possible
lack ^nn++++=lack
of ^in++++=of
disciplines ^nns++++=disciplines
in ^in++++=in
undergraduate ^nn+nom+++=undergraduate
courses ^nns++++=courses
addressing ^vwbg+++xvbg+=addressing
the ^ati++++=the
specificities ^nns+nom+++=specificities
of ^in++++=of
students ^nns++++=students
with ^in++++=with
disabilities ^nns+nom+++=disabilities
( ^zz++++=(OLIVEIRA;
oliveira ^nn+++??+=EXTRAWORD
; ^zz++++=EXTRAWORD
Reily ^np+++??+=REILY,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014,
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
417 ^cd++++=417).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
related ^jj+atrb++xvbn+=related
example ^nn++++=example
occurs ^vbz++++=occurs
in ^in++++=in
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
teacher ^nn++++=teacher
education ^nn+nom+++=education
undergraduate ^nn+nom+++=undergraduate
courses ^nns++++=courses
of ^in++++=of
Universidade ^np+++??+=Universidade
Federal ^jj++++=Federal
de ^&fw++++=de
Santa ^&fw++++=Santa
Maria ^np++++=Maria
( ^zz++++=(UFSM),
ufsm ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
including ^in++++=including
the ^ati++++=the
English ^jj+atrb+++=English
Major9 ^np+++??+=Major9,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
one ^cd1++++=one
course ^nn++++=course
in ^in++++=in
the ^ati++++=the
curriculum ^nn++++=curriculum
concerning ^in++++=concerning
the ^ati++++=the
different ^jj+atrb+++=different
spectrums ^nns+++??+=spectrums
of ^in++++=of
special ^jj+atrb+++=special
education ^nn+nom+++=education.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn+nom+++=addition,
, ^zz++++=EXTRAWORD
Ferreira ^np+++??+=Ferreira
and ^cc++++=and
Dickman ^np+++??+=Dickman
( ^zz++++=(2015,
2015 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
245 ^cd++++=245)
) ^zz++++=EXTRAWORD
cite ^np++++=cite
daily ^jj+atrb+++=daily
problems ^nns++++=problems
faced ^vwbn+++xvbn+=faced
by ^in++++=by
inservice ^nn+++??+=inservice
teachers ^nns+nom+++=teachers,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
violence ^nn+nom+++=violence,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
pay ^nn++++=pay,
, ^zz++++=EXTRAWORD
indiscipline ^nn++++=indiscipline
and ^cc++++=and
institutional ^jj+atrb+++=institutional
assessments ^nns+nom+++=assessments
, ^zz++++=,
which ^whp+rel+subj++=which
may ^md+pos+++=may
interfere ^vb++++=interfere
in ^in++++=in
the ^ati++++=the
search ^nn++++=search
for ^in++++=for
continued ^jj+atrb+++=continued
education ^nn+nom+++=education
specialized ^vprf+++xvbn+=specialized
on ^in++++=on
adaptations ^nns+nom+++=adaptations
for ^in++++=for
impaired ^vpsv++agls+xvbn+=impaired
students ^nns++++=students.
. ^zz++++=EXTRAWORD
