The ^ati++++=The
evolution ^nn+nom+++=evolution
of ^in++++=of
published ^vbd+++xvbn+=published
research ^nn++++=research
on ^in++++=on
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
gestures ^nns++++=gestures
in ^in++++=in
classrooms ^nns++++=classrooms
clearly ^rb++++=clearly
shows ^vbz+vprv+++=shows
how ^wrb+who+whcl++=how
this ^dt+dem+++=this
theme ^nn++++=theme
is ^vbz+bez+aux++=is
growing ^vbg+++xvbgx+=growing
over ^in++++=over
the ^ati++++=the
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
readily ^rb++++=readily
becoming ^vbg+++xvbg+=becoming
increasingly ^rb++++=increasingly
more ^rbr++++=more
fascinating ^jj++++=fascinating.
. ^zz++++=EXTRAWORD
Since ^in++++=Since
2009 ^cd++++=2009,
, ^zz++++=EXTRAWORD
there ^rn+pl+++=there
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
increase ^nn++++=increase
in ^in++++=in
the ^ati++++=the
publication ^nn+nom+++=publication
of ^in++++=of
articles ^nns++++=articles
concerning ^in++++=concerning
nonverbal ^jj+atrb+++=nonverbal
communication ^nn+nom+++=communication
in ^in++++=in
journals ^nns+nom+++=journals,
, ^zz++++=EXTRAWORD
with ^in++++=with
classroom ^nn++++=classroom
applications ^nns+nom+++=applications
or ^cc++++=or
even ^rb++++=even
more ^rbr++++=more
theoretical ^jj+atrb+++=theoretical
discussions ^nns++++=discussions,
, ^zz++++=EXTRAWORD
allowing ^vbg+++xvbg+=allowing
readers ^nns+nom+++=readers
to ^to++++=to
wonder ^vbi++++=wonder
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
this ^dt+dem+++=this
old ^jj++++=old
and ^cc++++=and
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
new ^jj+atrb+++=new
communication ^nn+nom+++=communication
channel ^nn++++=channel
with ^in++++=with
results ^nns++++=results
reporting ^vwbg+++xvbg+=reporting
as ^ql++++=as
gestures ^nns++++=gestures
can ^md+pos+++=can
assist ^vb++++=assist
in ^in++++=in
the ^ati++++=the
teaching ^jj+++xvbg+=teaching
of ^in++++=of
a ^at++++=a
second ^od++++=second
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
area ^nn++++=area
of ^in++++=of
inclusive ^jj+atrb+++=inclusive
education ^nn+nom+++=education
and ^cc++++=and
specially ^rb++++=specially
in ^in++++=in
the ^ati++++=the
teaching ^jj+++xvbg+=teaching
of ^in++++=of
science ^nn+nom+++=science
and ^cc++++=and
mathematics ^nn++++=mathematics,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
many ^ap++++=many
students ^nns++++=students
find ^vb+vprv+++=find
difficult ^jj++++=difficult.
. ^zz++++=EXTRAWORD
