The ^ati++++=The
lack ^nn++++=lack
of ^in++++=of
research ^nn++++=research
and ^cc++++=and
teacher ^nn++++=teacher
preparation ^nn+nom+++=preparation
on ^in++++=on
the ^ati++++=the
education ^nn+nom+++=education
of ^in++++=of
blind ^jj+atrb+++=blind
students ^nns++++=students,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
in ^in++++=in
the ^ati++++=the
English ^jj+atrb+++=English
language ^nn+nom+++=language
field ^nn++++=field,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
result ^vb++++=result
in ^in++++=in
adverse ^jj+atrb+++=adverse
consequences ^nns+nom+++=consequences
for ^in++++=for
these ^dt+dem+++=these
students ^nns++++=students
inclusion ^nn++++=inclusion
and ^cc++++=and
independence ^nn+nom+++=independence.
. ^zz++++=EXTRAWORD
For ^in++++=For
those ^dt+dem+++=those
reasons ^nns++++=reasons,
, ^zz++++=EXTRAWORD
the ^ati++++=the
constant ^jj+atrb+++=constant
search ^nn++++=search
for ^in++++=for
interventional ^jj+atrb+++=interventional
methods ^nns++++=methods
and ^cc++++=and
adapted ^xvbn+++xvbn+=adapted
materials ^nns+nom+++=materials
that ^tht+rel+subj++=that
include ^vb++++=include
blind ^jj+atrb+++=blind
students ^nns++++=students
in ^in++++=in
the ^ati++++=the
classroom ^nn++++=classroom
is ^vbz+bez+vrb++=is
an ^at++++=an
increasingly ^rb++++=increasingly
necessary ^jj+atrb+++=necessary
action ^nn++++=action,
, ^zz++++=EXTRAWORD
so ^rb++++=so
as ^in++++=as
to ^in"++++=to
cease ^vb++++=cease
segregation ^nn+nom+++=segregation
and ^cc++++=and
help ^nn++++=help
in ^in++++=in
the ^ati++++=the
construction ^nn+nom+++=construction
of ^in++++=of
the ^ati++++=the
student ^nn++++=student
s ^zz++++=s
autonomy ^nn++++=autonomy.
. ^zz++++=EXTRAWORD
After ^in++++=After
presenting ^xvbg+++xvbg+=presenting
the ^ati++++=the
theoretical ^jj+atrb+++=theoretical
concepts ^nns++++=concepts,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
present ^vb++++=present
the ^ati++++=the
practical ^jj+atrb+++=practical
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
regarding ^in++++=regarding
the ^ati++++=the
choice ^nn++++=choice
of ^in++++=of
the ^ati++++=the
textbook ^nn++++=textbook
and ^cc++++=and
the ^ati++++=the
unit ^nn++++=unit,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
the ^ati++++=the
adaptation ^nn+nom+++=adaptation
proposal ^nn+nom+++=proposal
for ^in++++=for
selected ^jj+atrb+++=selected
didactic ^jj+atrb+++=didactic
activities ^nns+nom+++=activities.
. ^zz++++=EXTRAWORD
