The ^ati++++=The
exploratory ^jj+atrb+++=exploratory
level ^nn++++=level
of ^in++++=of
this ^dt+dem+++=this
research ^nn++++=research
also ^rb++++=also
allowed ^vb++pmd"+xvbn+=allowed
to ^to+vcmp+pmd++=to
identify ^vb++++=identify
matters ^nns+nom+++=matters
to ^to++++=to
consider ^nn+nom+++=consider
when ^wrb+who+++=when
planning ^nvbg+++xvbg+=planning
educational ^jj+atrb+++=educational
interventions ^nns+nom+++=interventions
aimed ^vbd+++xvbn+=aimed
at ^rb++++=at
developing ^vbg+++xvbg+=developing
critical ^jj+atrb+++=critical
thinking ^jj+atrb++xvbg+=thinking
processes ^nns+nom+++=processes.
. ^zz++++=EXTRAWORD
In ^rb++++=In
particular ^rb"++++=particular,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
opportunity ^nn+nom+++=opportunity
can ^md+pos+++=can
highlight ^vb++++=highlight
questions ^nns+nom+++=questions
that ^tht+rel+subj++=that
must ^md+nec+++=must
have ^vb+hv+vrb++=have
answers ^nns+nom+++=answers
and ^cc++++=and
orient ^nn++++=orient
educational ^jj+atrb+++=educational
and ^cc+phrs+++=and
didactic ^jj+atrb+++=didactic
choices ^nns++++=choices.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
strategies ^nns+++??+=strategies
are ^vb+ber+vrb++=are
more ^rbr++++=more
efficient ^jj+pred+++=efficient
in ^in++++=in
the ^ati++++=the
favoring ^jj+++xvbg+=favoring
of ^in++++=of
more ^rbr++++=more
complex ^jj+atrb+++=complex
scientific ^jj+atrb+++=scientific
attitudes ^nns++++=attitudes?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
are ^vb+ber+aux++=are
the ^ati++++=the
most ^ql+emph+++=most
indicated ^jj+atrb++xvbn+=indicated
choices ^nns++++=choices
to ^to++++=to
encourage ^nn+nom+++=encourage
the ^ati++++=the
children ^nns++++=children
s ^zz++++=s
verbalization ^nn+nom+++=verbalization
and ^cc++++=and
their ^pp$+pp3+++=their
cooperation ^nn+nom+++=cooperation
in ^in++++=in
the ^ati++++=the
investigation ^nn+nom+++=investigation
of ^in++++=of
a ^at++++=a
phenomenon ^nn++++=phenomenon?
? ^zz++++=EXTRAWORD
How ^wrb+who+++=How
to ^in++++=to
notice ^nn++++=notice
and ^cc++++=and
avoid ^vb++++=avoid
the ^ati++++=the
daily ^jj++++=daily
routine ^jj++++=routine
to ^to++++=to
cause ^vbi++++=cause
automatisms ^nns+nom+++=automatisms
that ^tht+rel+++=that
lead ^nn++++=lead
to ^to++++=to
nonmirroring ^vbg+++xvbg+=nonmirroring
answers ^nns+nom+++=answers
where ^wrb+who+++=where
the ^ati++++=the
adult ^nn++++=adult
substitutes ^vbz++++=substitutes
himself ^ppl+pp3+++=himself
to ^to++++=to
or ^cc++++=or
does ^vbz+doz+aux++=does
not ^xnot++not++=not
welcome ^vb++++=welcome
the ^ati++++=the
child ^nn++++=child
s ^zz++++=s
inputs ^vbz++++=inputs?
? ^zz++++=EXTRAWORD
