The ^ati++++=The
Caatinga ^np+++??+=Caatinga
is ^vbz+bez+aux++=is
located ^vpsv++agls+xvbnx+=located
in ^in++++=in
the ^ati++++=the
northeastern ^jj+atrb++xvbn+=northeastern
semiarid ^nn+++??+=semiarid
and ^cc++++=and
occupies ^vbz++++=occupies
an ^at++++=an
area ^nn++++=area
of ^in++++=of
approximately ^rb+down+++=approximately
912,529 ^cd++++=912,529
km ^nnu++++=km
( ^zz++++=(Silva
silva ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
distinct ^jj+atrb+++=distinct
phytogeographic ^nn++++=phytogeographic
regions ^nns++++=regions
of ^in++++=of
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
territory ^nn++++=territory.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
flora ^np++++=flora,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
Caatinga ^np+++??+=Caatinga
domain ^nn++++=domain,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
representation ^nn+nom+++=representation
of ^in++++=of
5.022 ^cd++++=5.022
species ^nn++++=species,
, ^zz++++=EXTRAWORD
with ^in++++=with
2.307 ^cd++++=2.307
species ^nns++++=species
being ^xvbg+++xvbg+=being
found ^vbd+vprv++xvbn+=found
in ^in++++=in
the ^ati++++=the
Para ^nn++++=Para
ba ^nn+++??+=ba
State ^nn++++=State,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
a ^at++++=a
study ^nn++++=study
presented ^vpsv++agls+xvbn+=presented
in ^in++++=in
bfg ^np++++=BFG
( ^zz++++=(2021).
2021 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
