The ^ati++++=The
collection ^nn+nom+++=collection
licenses ^nns++++=licenses
and ^cc++++=and
permits ^nns++++=permits
for ^in++++=for
our ^pp$+pp1+++=our
studies ^nns++++=studies
were ^vbd+bed+aux++=were
as ^ql++++=as
follows ^vbz+vprv+++=follows:
: ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
Sil ^np+++??+=SIL,
, ^zz++++=EXTRAWORD
Sisbio ^np+++??+=SISBIO
collecting ^vwbg+++xvbg+=collecting
license ^nn+++??+=license,
, ^zz++++=EXTRAWORD
issue ^nn++++=issue
by ^in++++=by
the ^ati++++=the
Sistema ^np+++??+=Sistema
de ^&fw++++=de
Autoriza ^np+++??+=Autoriza
o ^zz++++=o
e ^zz++++=e
Informa ^np+++??+=Informa
o ^zz++++=o
em ^nn+++??+=em
Biodiversidade ^np+++??+=Biodiversidade
( ^zz++++=(IBAMA)
ibama ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(39337-1)
39337 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
1 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
Funai ^np+++??+=FUNAI
( ^zz++++=(08620.040969/2013-51);
08620.040969 ^nn+++??+=EXTRAWORD
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
Wil ^np+++??+=WIL,
, ^zz++++=EXTRAWORD
Sisbio ^np+++??+=SISBIO
collecting ^vwbg+++xvbg+=collecting
license ^nn+++??+=license
( ^zz++++=(37935-4),
37935 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
4 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Funai ^np+++??+=FUNAI
( ^zz++++=(08620.030843/2014-59),
08620.030843 ^nn+++??+=EXTRAWORD
Ethics ^nn++++=Ethics
Committee ^nn+nom+++=Committee
approval ^nn+nom+++=approval
( ^zz++++=(CONEP
conep ^nn+++??+=EXTRAWORD
Caae ^np+++??+=CAAE:
: ^zz++++=EXTRAWORD
20188213.9.0000.5091 ^cd++++=20188213.9.0000.5091),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Iphan ^np+++??+=IPHAN
access ^nn++++=access
to ^to++++=to
associated ^vbi++++=associated
traditional ^jj+atrb+++=traditional
knowledge ^nn++++=knowledge
for ^in++++=for
scientific ^jj+atrb+++=scientific
research ^nn++++=research
purposes ^nns++++=purposes
( ^zz++++=(01450.008806/2014-14).
01450.008806 ^nn++++=EXTRAWORD
