The ^ati++++=The
topical ^nn++++=topical
therapies ^vbz+++??+=therapies
identified ^vbd+++xvbn+=identified
in ^in++++=in
this ^dt+dem+++=this
review ^nn++++=review
included ^vbd+++xvbn+=included
Analgesic ^np+++??+=Analgesic
Drugs ^nns++++=Drugs,
, ^zz++++=EXTRAWORD
Antimicrobial ^np+++??+=Antimicrobial
Substances ^nns+nom+++=Substances,
, ^zz++++=EXTRAWORD
Dressings ^nns++++=Dressings,
, ^zz++++=EXTRAWORD
Negative ^jj+atrb+++=Negative
Pressure ^nn++++=Pressure
Wound ^vbd+++xvbn+=Wound
Therapy ^nn++++=Therapy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Cryotherapy ^np+++??+=Cryotherapy.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn+nom+++=addition,
, ^zz++++=EXTRAWORD
some ^dti++++=some
studies ^nns++++=studies
presented ^vwbn+++xvbn+=presented
more ^rbr++++=more
than ^in++++=than
one ^cd1++++=one
therapy ^nn++++=therapy,
, ^zz++++=EXTRAWORD
proposing ^vbg+++xvbg+=proposing
an ^at++++=an
integrated ^vpsv++agls+xvbn+=integrated
approach ^nn++++=approach
for ^in++++=for
mfw ^np++++=MFW-related
- ^zz++++=EXTRAWORD
related ^vpsv++agls+xvbn+=EXTRAWORD
pain ^nn++++=pain
management ^nn+nom+++=management.
. ^zz++++=EXTRAWORD
