The ^ati++++=The
results ^nns++++=results
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
production ^nn+nom+++=production
in ^in++++=in
the ^ati++++=the
field ^nn++++=field
of ^in++++=of
gesture ^nn++++=gesture
as ^in++++=as
a ^at++++=a
way ^nn++++=way
of ^in++++=of
teaching ^xvbg+++xvbg+=teaching
or ^cc++++=or
learning ^xvbg+++xvbg+=learning
has ^vbz+hvz+aux++=has
seen ^vprf+++xvbnx+=seen
an ^at++++=an
ongoing ^jj+atrb+++=ongoing
increase ^nn++++=increase
since ^in++++=since
2009 ^cd++++=2009
( ^zz++++=(Graph
graph ^nn++++=EXTRAWORD
1 ^zz++++=1).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
