The ^ati++++=The
present ^jj+atrb+++=present
study ^nn++++=study
also ^rb++++=also
demonstrated ^vprf+++xvbn+=demonstrated
that ^tht+vcmp+++=that
participants ^nns+nom+++=participants
use ^vb++++=use
a ^at++++=a
variety ^nn++++=variety
of ^in++++=of
medications ^nns+nom+++=medications
to ^to++++=to
cope ^vbi++++=cope
with ^in++++=with
anxiety ^nn++++=anxiety
symptoms ^nns++++=symptoms,
, ^zz++++=EXTRAWORD
with ^in++++=with
Bzds ^np+++??+=BZDs
being ^vwbg+beg++xvbg+=being
the ^ati++++=the
most ^ql+emph+++=most
commonly ^rb++++=commonly
used ^vbd+++xvbn+=used,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
Ssris ^np+++??+=SSRIs
and ^cc++++=and
Adts ^np+++??+=ADTs,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
noteworthy ^jj+pred+++=noteworthy
that ^tht+jcmp+++=that
the ^ati++++=the
data ^nns++++=data
presented ^vwbn+++xvbn+=presented
provide ^vb+vsua+++=provide
information ^nn+nom+++=information
on ^in++++=on
the ^ati++++=the
most ^ql+emph+++=most
commonly ^rb++++=commonly
used ^vbd+++xvbn+=used
medications ^nns+nom+++=medications
by ^in++++=by
the ^ati++++=the
participants ^nns+nom+++=participants
at ^in++++=at
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
the ^ati++++=the
survey ^nn++++=survey
data ^nns++++=data
collection ^nn+nom+++=collection.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
context ^nn++++=context,
, ^zz++++=EXTRAWORD
anxiolytics ^nns++++=anxiolytics
are ^vb+ber+aux++=are
considered ^vpsv++agls+xvbnx+=considered
to ^to+vcmp+++=to
be ^vbi++vrb++=be
all ^abn++++=all
psychotropic ^jj+atrb+++=psychotropic
drugs ^nns++++=drugs
classified ^vwbn+++xvbn+=classified
as ^ql++++=as
antidepressants ^nns+nom+++=antidepressants,
, ^zz++++=EXTRAWORD
antipsychotics ^nns++++=antipsychotics,
, ^zz++++=EXTRAWORD
Bzds ^np+++??+=BZDs,
, ^zz++++=EXTRAWORD
barbiturates ^nns+nom+++=barbiturates,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
sedative ^nn++++=sedative-hypnotic
- ^zz++++=EXTRAWORD
hypnotic ^jj+atrb+++=EXTRAWORD
medications ^nns+nom+++=medications
that ^tht+rel+obj++=that
act ^nn++++=act
on ^in++++=on
mild ^jj++++=mild
to ^in++++=to
severe ^jj+atrb+++=severe
anxiety ^nn++++=anxiety
symptoms ^nns++++=symptoms
( ^zz++++=(Morris
morris ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
