The ^ati++++=The
first ^od++++=first
group ^nn++++=group
has ^vbz+hvz+vrb++=has
little ^jj+atrb+++=little
information ^nn+nom+++=information
on ^in++++=on
labor ^nn++++=labor,
, ^zz++++=EXTRAWORD
nonetheless ^rb+cnj+++=nonetheless,
, ^zz++++=EXTRAWORD
the ^ati++++=the
article ^nn++++=article
shows ^vbz+vprv+++=shows
that ^tht+vcmp+++=that
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
characterized ^vpsv++by+xvbnx+=characterized
by ^in++++=by
the ^ati++++=the
production ^nn+nom+++=production
and ^cc++++=and
consumption ^nn+nom+++=consumption
of ^in++++=of
agricultural ^jj+atrb+++=agricultural
products ^nns++++=products
such ^abl++++=such
as ^ql++++=as
sugar ^nn++++=sugar,
, ^zz++++=EXTRAWORD
cotton ^np++++=cotton,
, ^zz++++=EXTRAWORD
corn ^nn++++=corn,
, ^zz++++=EXTRAWORD
rice ^np++++=rice,
, ^zz++++=EXTRAWORD
bananas ^nns+++??+=bananas,
, ^zz++++=EXTRAWORD
pineapples ^nns+++??+=pineapples,
, ^zz++++=EXTRAWORD
oranges ^nns++++=oranges,
, ^zz++++=EXTRAWORD
lemons ^nns++++=lemons,
, ^zz++++=EXTRAWORD
etc ^rb++++=etc.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
second ^od++++=second
group ^nn++++=group,
, ^zz++++=EXTRAWORD
the ^ati++++=the
salary ^nn++++=salary
data ^nns++++=data
paid ^vbd+++xvbn+=paid
in ^in++++=in
Haciendas ^np+++??+=Haciendas
or ^cc++++=or
Bakeries ^nns+nom++??+=Bakeries
is ^vbz+bez+vrb++=is
2 ^zz++++=2-5
- ^zz++++=EXTRAWORD
5 ^zz++++=EXTRAWORD
sucres ^nns+++??+=sucres
daily ^jj++++=daily.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
third ^nn++++=third
group ^nn++++=group,
, ^zz++++=EXTRAWORD
the ^ati++++=the
salaries ^nns++++=salaries
varied ^jj++++=varied
from ^in++++=from
unskilled ^jj++++=unskilled
to ^in++++=to
skilled ^jj+atrb+++=skilled
workers ^nns+nom+++=workers.
. ^zz++++=EXTRAWORD
