The ^ati++++=The
corpus ^nn++++=corpus
of ^in++++=of
this ^dt+dem+++=this
research ^nn++++=research
consists ^vbz++++=consists
of ^in++++=of
Jodi ^np+++??+=Jodi
Ann ^np++++=Ann
Arias ^nns++++=Arias
s ^zz++++=s
trial ^nn++++=trial,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
gained ^vbd+++xvbn+=gained
massive ^jj+atrb+++=massive
attention ^nn++++=attention
from ^in++++=from
the ^ati++++=the
media ^nn++++=media.
. ^zz++++=EXTRAWORD
On ^in++++=On
May ^md+pos+++=May
8 ^zz++++=8,
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
convicted ^vpsv++agls+xvbnx+=convicted
of ^in++++=of
first ^od++++=first-degree
- ^zz++++=EXTRAWORD
degree ^nn++++=EXTRAWORD
murder ^nn++++=murder
of ^in++++=of
her ^pp$+pp3+++=her
exboyfriend ^nn+++??+=exboyfriend
Travis ^np++++=Travis
Victor ^np++++=Victor
Alexander ^np++++=Alexander
in ^in++++=in
the ^ati++++=the
United ^np++++=United
States ^nns++++=States.
. ^zz++++=EXTRAWORD
On ^in++++=On
June ^nr++++=June
4 ^zz++++=4,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008,
, ^zz++++=EXTRAWORD
Alexander ^np++++=Alexander
was ^vbd+bedz+aux++=was
shot ^vpsv++agls+xvbnx+=shot
in ^in++++=in
the ^ati++++=the
head ^nn++++=head,
, ^zz++++=EXTRAWORD
repeatedly ^rb++++=repeatedly
stabbed ^xvbn+++xvbn+=stabbed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
throat ^nn++++=throat
cut ^vbd+++xvbn+=cut.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
body ^nn++++=body
was ^vbd+bedz+aux++=was
discovered ^vpsv++by+xvbnx+=discovered
by ^in++++=by
friends ^nns++++=friends
in ^in++++=in
the ^ati++++=the
shower ^nn++++=shower
of ^in++++=of
his ^pp$+pp3+++=his
home ^nr++++=home
about ^in++++=about
five ^cd++++=five
days ^nns++++=days
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
called ^vbd+++xvbnx+=called
911 ^cd++++=911
and ^cc+cls+++=and
when ^wrb+who+++=when
questioned ^vpsv++by+xvbn+=questioned
by ^in++++=by
the ^ati++++=the
police ^nns++++=police,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub+tht0+xvbnx+=said
Arias ^nns++++=Arias
should ^md+nec+++=should
be ^vb+be+vrb++=be
interrogated ^nn+++??+=interrogated.
. ^zz++++=EXTRAWORD
On ^in++++=On
July ^nr++++=July
9 ^zz++++=9,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008,
, ^zz++++=EXTRAWORD
Arias ^nns++++=Arias
was ^vbd+bedz+vrb++=was
indicted ^nn+++??+=indicted
on ^in++++=on
firstdegree ^nn+++??+=firstdegree
murder ^nn++++=murder
charges ^nns++++=charges
in ^in++++=in
Alexander ^np++++=Alexander
s ^zz++++=s
death ^nn++++=death.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
arrested ^vpsv++agls+xvbnx+=arrested
on ^in++++=on
July ^nr++++=July
15 ^cd++++=15,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sentenced ^vwbn+++xvbn+=sentenced
to ^in++++=to
natural ^jj+atrb+++=natural
life ^nn++++=life
in ^in++++=in
prison ^nn++++=prison
( ^zz++++=(with
with ^in++++=EXTRAWORD
no ^at++++=no
possibility ^nn++++=possibility
of ^in++++=of
parole ^nn++++=parole)
) ^zz++++=EXTRAWORD
on ^in++++=on
April ^nr++++=April
13 ^cd++++=13,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015
in ^in++++=in
the ^ati++++=the
State ^nn++++=State
of ^in++++=of
Arizona ^np++++=Arizona.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
imprisoned ^vpsv++agls+xvbnx+=imprisoned
at ^rb++++=at
arizona ^np++++=Arizona
state ^nn++++=State
prison ^nn++++=Prison
complex ^jj+atrb+++=Complex
perryville ^np++++=Perryville,
, ^zz++++=EXTRAWORD
lumley ^np++++=Lumley
unit ^nn++++=Unit.
. ^zz++++=EXTRAWORD
